transaction_id,ingredient_id,quantity,transaction_type,date,reference
3680,8,15.0,Adjustment,2024-06-08,2024-06-15
3681,7,11.0,Purchase,2023-10-25,2024-06-19
3682,3,17.0,Consumption,2023-02-13,2024-03-24
3683,21,2.0,Consumption,2023-12-13,2024-04-12
3684,36,46.0,Adjustment,2024-10-03,2024-04-11
3685,21,74.0,Adjustment,2023-06-28,2024-03-07
3686,33,16.0,Consumption,2024-05-06,2023-02-11
3687,21,37.0,Adjustment,2023-11-25,2024-10-09
3688,32,1.0,Purchase,2023-05-07,2024-09-29
3689,26,73.0,Adjustment,2023-04-01,2023-04-18
3690,50,60.0,Adjustment,2023-11-30,2024-03-21
3691,36,42.0,Adjustment,2023-07-31,2024-04-01
3692,54,13.0,Consumption,2023-02-27,2024-06-25
3693,8,96.0,Adjustment,2024-06-20,2024-06-18
3694,53,10.0,Consumption,2024-03-23,2024-09-23
3695,24,100.0,Adjustment,2024-09-13,2024-03-21
3696,29,6.0,Consumption,2023-07-13,2024-06-26
3697,26,50.0,Adjustment,2024-06-14,2024-01-11
3698,57,8.0,Consumption,2023-01-29,2023-08-28
3699,23,14.0,Purchase,2024-06-07,2023-08-15
3700,44,31.0,Adjustment,2024-08-06,2023-02-24
3701,47,12.0,Consumption,2023-09-26,2023-05-19
3702,29,8.0,Consumption,2023-09-05,2023-01-15
3703,27,18.0,Consumption,2024-07-28,2023-07-28
3704,30,18.0,Consumption,2023-10-01,2023-09-24
3705,1,27.0,Adjustment,2023-12-22,2023-11-28
3706,53,94.0,Adjustment,2023-06-18,2024-04-18
3707,35,2.0,Purchase,2023-01-29,2023-12-24
3708,9,60.0,Adjustment,2023-12-24,2023-06-16
3709,5,62.0,Adjustment,2024-06-27,2024-05-15
3710,12,1.0,Consumption,2023-10-17,2023-11-07
3711,51,52.0,Adjustment,2024-02-09,2023-10-20
3712,59,44.0,Adjustment,2023-03-31,2023-08-06
3713,16,18.0,Consumption,2023-01-22,2024-05-24
3714,27,8.0,Consumption,2023-03-21,2023-10-20
3715,9,41.0,Adjustment,2023-07-10,2023-10-16
3716,26,10.0,Consumption,2023-08-07,2023-12-22
3717,47,4.0,Purchase,2024-06-27,2023-01-17
3718,52,2.0,Consumption,2024-04-28,2023-11-03
3719,2,82.0,Adjustment,2023-09-28,2024-01-16
3720,46,96.0,Adjustment,2023-07-11,2024-09-21
3721,52,96.0,Adjustment,2024-02-13,2024-06-02
3722,46,13.0,Purchase,2024-05-25,2024-07-26
3723,40,22.0,Adjustment,2023-04-27,2024-02-18
3724,5,91.0,Adjustment,2023-08-11,2024-01-25
3725,8,13.0,Purchase,2023-11-09,2023-10-19
3726,26,98.0,Adjustment,2023-10-12,2024-05-14
3727,44,11.0,Purchase,2024-03-06,2023-10-02
3728,36,11.0,Purchase,2023-02-21,2023-06-15
3729,7,10.0,Consumption,2024-08-16,2024-09-11
3730,29,4.0,Purchase,2023-06-15,2023-09-27
3731,20,6.0,Consumption,2024-09-09,2024-03-10
3732,49,18.0,Purchase,2023-04-22,2023-11-09
3733,44,79.0,Adjustment,2023-04-07,2024-05-19
3734,12,17.0,Consumption,2024-08-23,2024-05-27
3735,21,17.0,Consumption,2023-05-23,2024-07-21
3736,44,59.0,Adjustment,2024-09-13,2024-02-12
3737,61,88.0,Adjustment,2023-06-16,2023-06-30
3738,58,4.0,Consumption,2023-08-20,2023-03-07
3739,4,54.0,Adjustment,2023-10-10,2023-06-23
3740,53,54.0,Adjustment,2023-02-10,2023-01-27
3741,32,4.0,Consumption,2024-05-12,2024-06-03
3742,21,46.0,Adjustment,2023-07-13,2023-02-19
3743,32,9.0,Consumption,2024-01-02,2023-08-25
3744,33,2.0,Purchase,2024-06-06,2023-05-17
3745,37,14.0,Purchase,2023-03-19,2024-03-12
3746,29,3.0,Purchase,2024-01-02,2023-12-18
3747,16,4.0,Purchase,2024-02-27,2024-08-26
3748,11,12.0,Purchase,2024-08-08,2024-10-27
3749,34,18.0,Consumption,2023-07-18,2023-12-16
3750,40,4.0,Consumption,2023-03-29,2024-05-28
3751,60,13.0,Consumption,2023-03-10,2024-07-26
3752,55,15.0,Purchase,2023-02-27,2024-09-07
3753,48,11.0,Consumption,2024-09-23,2023-05-25
3754,48,12.0,Purchase,2023-04-02,2023-11-29
3755,1,64.0,Adjustment,2023-06-06,2023-03-08
3756,2,86.0,Adjustment,2023-08-31,2023-06-19
3757,30,11.0,Purchase,2023-07-06,2024-05-27
3758,18,15.0,Consumption,2023-08-03,2023-01-27
3759,6,9.0,Consumption,2023-09-05,2024-03-06
3760,46,13.0,Purchase,2024-05-30,2023-10-28
3761,56,10.0,Purchase,2024-02-04,2024-05-05
3762,29,3.0,Consumption,2023-04-05,2023-08-06
3763,15,7.0,Consumption,2024-02-10,2023-09-22
3764,5,79.0,Adjustment,2023-12-21,2024-04-27
3765,39,76.0,Adjustment,2023-05-22,2023-02-18
3766,18,7.0,Consumption,2023-04-03,2023-01-15
3767,11,5.0,Purchase,2024-09-09,2024-01-14
3768,59,16.0,Consumption,2024-03-29,2024-10-30
3769,54,3.0,Purchase,2024-08-14,2023-11-09
3770,9,59.0,Adjustment,2023-12-03,2023-03-27
3771,58,74.0,Adjustment,2024-05-26,2024-09-20
3772,12,10.0,Purchase,2024-04-13,2023-05-29
3773,50,6.0,Consumption,2023-12-25,2023-02-05
3774,61,99.0,Adjustment,2023-08-13,2023-08-12
3775,55,19.0,Consumption,2023-12-30,2023-05-17
3776,15,20.0,Purchase,2023-02-25,2023-04-03
3777,6,10.0,Purchase,2023-07-01,2023-06-08
3778,52,44.0,Adjustment,2024-03-08,2023-04-06
3779,57,14.0,Consumption,2023-11-05,2023-01-22
3780,24,13.0,Consumption,2023-05-18,2024-08-01
3781,37,19.0,Adjustment,2024-02-02,2024-03-27
3782,61,16.0,Consumption,2023-05-19,2024-10-22
3783,52,8.0,Purchase,2024-04-25,2023-01-14
3784,48,48.0,Adjustment,2023-05-02,2023-06-02
3785,22,54.0,Adjustment,2023-07-08,2023-06-01
3786,12,30.0,Adjustment,2024-09-10,2023-03-21
3787,34,15.0,Purchase,2024-08-08,2024-01-24
3788,21,14.0,Adjustment,2024-05-16,2023-11-19
3789,5,49.0,Adjustment,2024-03-12,2024-09-02
3790,1,59.0,Adjustment,2023-06-06,2023-11-19
3791,32,53.0,Adjustment,2023-05-13,2024-02-23
3792,36,3.0,Consumption,2023-08-10,2023-10-05
3793,40,12.0,Purchase,2023-07-27,2023-01-17
3794,51,100.0,Adjustment,2024-10-14,2024-08-08
3795,55,17.0,Purchase,2023-02-08,2023-10-23
3796,60,74.0,Adjustment,2024-05-23,2023-07-09
3797,53,11.0,Purchase,2024-07-13,2023-10-10
3798,32,86.0,Adjustment,2023-12-15,2023-10-27
3799,25,65.0,Adjustment,2024-01-25,2024-10-28
3800,33,12.0,Purchase,2023-01-13,2023-10-15
3801,27,15.0,Consumption,2024-10-10,2024-07-17
3802,39,87.0,Adjustment,2024-05-23,2023-03-16
3803,49,66.0,Adjustment,2023-05-13,2023-06-26
3804,38,50.0,Adjustment,2023-07-13,2023-09-22
3805,35,84.0,Adjustment,2023-09-06,2024-04-12
3806,61,4.0,Consumption,2024-03-21,2024-03-03
3807,48,59.0,Adjustment,2024-03-31,2023-05-09
3808,8,19.0,Purchase,2023-01-31,2023-11-13
3809,16,2.0,Consumption,2023-12-18,2024-03-15
3810,5,17.0,Consumption,2024-01-09,2024-10-01
3811,25,2.0,Consumption,2023-07-19,2023-09-27
3812,59,76.0,Adjustment,2024-04-13,2023-10-09
3813,9,13.0,Adjustment,2024-05-14,2023-09-28
3814,42,19.0,Consumption,2024-10-16,2024-06-23
3815,49,2.0,Purchase,2023-03-12,2023-01-19
3816,5,1.0,Consumption,2023-04-08,2024-01-04
3817,35,7.0,Consumption,2023-12-11,2023-01-29
3818,36,81.0,Adjustment,2024-04-05,2023-01-15
3819,15,9.0,Consumption,2023-05-14,2023-05-16
3820,46,19.0,Purchase,2023-04-26,2023-08-03
3821,34,58.0,Adjustment,2023-08-04,2023-12-27
3822,9,8.0,Purchase,2023-08-12,2024-02-23
3823,53,5.0,Purchase,2023-01-28,2023-03-18
3824,49,3.0,Consumption,2024-07-26,2024-03-09
3825,29,20.0,Consumption,2023-01-05,2023-02-28
3826,24,2.0,Consumption,2024-04-29,2023-07-22
3827,24,71.0,Adjustment,2024-09-29,2024-10-14
3828,18,2.0,Consumption,2023-03-03,2023-10-29
3829,35,13.0,Purchase,2024-05-24,2024-09-20
3830,47,5.0,Purchase,2023-08-24,2023-02-04
3831,54,23.0,Adjustment,2024-04-09,2024-06-15
3832,30,12.0,Consumption,2023-01-06,2024-05-23
3833,4,17.0,Adjustment,2024-06-04,2023-08-17
3834,54,12.0,Consumption,2023-05-09,2024-03-27
3835,54,5.0,Consumption,2024-07-16,2024-09-01
3836,51,92.0,Adjustment,2024-07-17,2024-06-01
3837,26,90.0,Adjustment,2024-07-24,2024-03-07
3838,26,7.0,Purchase,2024-01-17,2024-05-18
3839,61,12.0,Purchase,2024-05-18,2023-10-03
3840,27,91.0,Adjustment,2023-05-06,2023-07-31
3841,16,15.0,Purchase,2023-07-28,2023-09-07
3842,33,24.0,Adjustment,2024-08-12,2024-03-02
3843,7,11.0,Purchase,2023-08-10,2023-04-13
3844,2,75.0,Adjustment,2024-05-07,2024-05-15
3845,24,1.0,Consumption,2024-09-04,2024-05-12
3846,37,11.0,Consumption,2024-02-02,2023-10-05
3847,61,30.0,Adjustment,2024-09-18,2023-09-27
3848,37,16.0,Purchase,2023-02-21,2023-05-02
3849,60,22.0,Adjustment,2024-05-14,2023-05-18
3850,3,10.0,Purchase,2023-04-10,2024-01-09
3851,16,3.0,Consumption,2023-05-24,2023-09-21
3852,61,6.0,Consumption,2024-08-29,2023-05-15
3853,52,55.0,Adjustment,2023-04-10,2023-12-11
3854,34,89.0,Adjustment,2023-07-30,2023-09-06
3855,5,72.0,Adjustment,2023-04-21,2023-08-17
3856,44,60.0,Adjustment,2024-09-28,2024-06-10
3857,12,2.0,Consumption,2024-06-24,2023-08-16
3858,20,4.0,Purchase,2023-09-11,2023-03-16
3859,17,60.0,Adjustment,2023-02-21,2024-10-17
3860,8,17.0,Consumption,2024-08-02,2023-04-23
3861,33,14.0,Purchase,2023-07-23,2024-05-16
3862,25,96.0,Adjustment,2023-10-17,2023-12-07
3863,34,7.0,Purchase,2024-09-23,2024-10-15
3864,24,16.0,Purchase,2024-04-22,2024-07-03
3865,1,47.0,Adjustment,2024-07-23,2023-06-26
3866,6,31.0,Adjustment,2024-09-14,2024-07-22
3867,35,13.0,Consumption,2023-06-19,2024-10-24
3868,29,17.0,Consumption,2024-02-13,2023-03-07
3869,21,83.0,Adjustment,2023-02-25,2023-08-07
3870,39,2.0,Consumption,2023-09-15,2023-12-30
3871,8,5.0,Consumption,2024-01-10,2023-08-19
3872,22,3.0,Consumption,2023-01-28,2024-09-06
3873,42,11.0,Adjustment,2023-04-27,2023-03-29
3874,29,2.0,Purchase,2023-03-08,2023-02-13
3875,11,13.0,Purchase,2023-06-03,2024-10-29
3876,33,16.0,Consumption,2024-09-19,2024-01-01
3877,28,7.0,Consumption,2024-07-25,2024-02-27
3878,37,15.0,Purchase,2023-10-26,2023-11-11
3879,53,9.0,Purchase,2024-04-15,2024-05-09
3880,3,3.0,Consumption,2023-07-04,2024-08-14
3881,37,6.0,Consumption,2024-10-19,2024-07-28
3882,46,7.0,Purchase,2023-06-06,2024-05-08
3883,30,8.0,Consumption,2023-03-23,2023-04-03
3884,37,4.0,Consumption,2024-06-22,2024-10-18
3885,46,12.0,Consumption,2024-07-08,2023-04-22
3886,30,20.0,Consumption,2023-12-10,2024-04-26
3887,11,11.0,Purchase,2023-03-16,2024-03-10
3888,26,12.0,Consumption,2024-08-31,2024-01-03
3889,3,8.0,Consumption,2024-02-22,2024-01-20
3890,57,4.0,Purchase,2024-02-09,2024-05-09
3891,26,46.0,Adjustment,2023-04-27,2023-07-24
3892,17,12.0,Consumption,2023-02-08,2024-08-03
3893,23,3.0,Consumption,2023-10-30,2023-02-07
3894,50,13.0,Purchase,2024-09-17,2024-08-28
3895,56,6.0,Purchase,2024-08-08,2023-07-14
3896,36,44.0,Adjustment,2024-06-11,2024-07-02
3897,61,13.0,Purchase,2023-08-17,2024-04-27
3898,8,50.0,Adjustment,2024-07-02,2024-03-18
3899,23,17.0,Purchase,2024-01-06,2023-07-15
3900,2,10.0,Purchase,2023-04-11,2024-09-04
3901,56,4.0,Purchase,2023-01-08,2023-05-24
3902,34,8.0,Consumption,2024-03-24,2024-09-24
3903,53,90.0,Adjustment,2023-12-16,2023-03-30
3904,54,36.0,Adjustment,2023-05-15,2023-03-11
3905,54,9.0,Purchase,2024-08-12,2023-01-21
3906,5,13.0,Consumption,2024-02-04,2023-09-27
3907,1,10.0,Purchase,2024-07-11,2024-06-28
3908,28,8.0,Purchase,2023-11-05,2023-03-01
3909,6,18.0,Adjustment,2024-10-08,2023-03-11
3910,49,36.0,Adjustment,2023-12-02,2024-08-16
3911,18,18.0,Purchase,2023-04-26,2023-11-28
3912,39,79.0,Adjustment,2023-08-26,2023-09-16
3913,12,8.0,Purchase,2023-07-21,2023-02-16
3914,38,10.0,Purchase,2024-06-21,2023-11-06
3915,37,81.0,Adjustment,2023-01-11,2024-03-24
3916,56,11.0,Purchase,2024-09-29,2024-04-10
3917,35,18.0,Purchase,2024-06-27,2023-01-18
3918,32,20.0,Consumption,2023-06-17,2023-07-04
3919,26,2.0,Consumption,2023-08-16,2024-07-10
3920,60,19.0,Purchase,2023-10-04,2023-03-29
3921,55,10.0,Consumption,2024-05-18,2023-07-26
3922,3,12.0,Purchase,2023-03-16,2024-01-06
3923,55,10.0,Purchase,2023-06-11,2023-12-24
3924,59,3.0,Purchase,2023-10-20,2023-05-02
3925,55,13.0,Consumption,2023-10-28,2023-05-13
3926,12,1.0,Consumption,2024-09-03,2023-01-26
3927,44,62.0,Adjustment,2024-08-26,2023-01-06
3928,59,3.0,Consumption,2023-09-16,2024-10-21
3929,60,16.0,Purchase,2024-07-23,2023-12-03
3930,23,43.0,Adjustment,2024-05-18,2024-03-18
3931,6,7.0,Purchase,2023-01-24,2023-09-27
3932,18,10.0,Adjustment,2023-07-31,2023-09-19
3933,6,6.0,Purchase,2023-12-04,2023-02-21
3934,27,13.0,Purchase,2023-11-16,2023-05-09
3935,24,56.0,Adjustment,2024-02-26,2024-02-04
3936,28,31.0,Adjustment,2024-01-29,2023-11-09
3937,5,68.0,Adjustment,2023-05-28,2023-09-26
3938,29,47.0,Adjustment,2024-08-18,2024-04-19
3939,42,13.0,Purchase,2024-08-06,2024-01-12
3940,42,13.0,Consumption,2023-08-25,2024-03-30
3941,57,51.0,Adjustment,2024-09-12,2023-10-20
3942,48,49.0,Adjustment,2024-06-09,2023-08-22
3943,26,10.0,Consumption,2023-06-26,2023-04-09
3944,30,97.0,Adjustment,2024-05-13,2023-02-11
3945,53,41.0,Adjustment,2023-03-31,2023-12-09
3946,38,15.0,Consumption,2024-07-14,2024-01-19
3947,46,11.0,Consumption,2024-02-21,2024-05-23
3948,46,14.0,Adjustment,2024-10-12,2023-09-24
3949,59,13.0,Purchase,2023-12-16,2024-02-29
3950,54,14.0,Consumption,2024-09-15,2024-06-21
3951,11,80.0,Adjustment,2023-04-21,2024-09-28
3952,28,5.0,Purchase,2024-06-11,2023-04-20
3953,50,27.0,Adjustment,2023-08-27,2023-03-09
3954,22,17.0,Purchase,2023-01-06,2024-04-03
3955,7,25.0,Adjustment,2023-11-02,2024-05-03
3956,58,6.0,Purchase,2024-07-30,2024-07-02
3957,33,17.0,Purchase,2024-01-26,2024-03-28
3958,37,4.0,Consumption,2023-01-07,2023-11-11
3959,32,48.0,Adjustment,2023-11-05,2023-03-19
3960,46,18.0,Purchase,2023-12-20,2024-02-05
3961,57,89.0,Adjustment,2024-06-25,2023-05-03
3962,30,17.0,Purchase,2023-04-07,2024-08-27
3963,46,4.0,Consumption,2024-04-16,2023-09-23
3964,11,5.0,Consumption,2024-04-25,2023-09-07
3965,53,68.0,Adjustment,2023-12-12,2023-10-28
3966,53,43.0,Adjustment,2024-10-25,2024-03-25
3967,59,72.0,Adjustment,2023-06-11,2024-07-03
3968,51,12.0,Adjustment,2024-10-27,2024-09-19
3969,26,84.0,Adjustment,2024-09-30,2024-08-06
3970,15,15.0,Purchase,2023-04-11,2023-01-17
3971,28,11.0,Purchase,2023-11-18,2024-03-02
3972,47,1.0,Consumption,2023-06-18,2024-04-12
3973,59,18.0,Consumption,2023-01-11,2023-10-29
3974,8,9.0,Consumption,2023-12-06,2024-02-02
3975,49,19.0,Consumption,2024-06-24,2024-06-08
3976,39,14.0,Purchase,2023-04-17,2024-05-11
3977,27,18.0,Purchase,2024-03-06,2024-04-13
3978,32,18.0,Purchase,2024-06-11,2023-12-12
3979,4,16.0,Consumption,2023-07-05,2023-08-18
3980,1,11.0,Purchase,2023-01-19,2023-12-23
3981,15,19.0,Consumption,2023-02-05,2024-03-19
3982,29,10.0,Consumption,2023-03-24,2023-11-29
3983,39,15.0,Purchase,2023-06-05,2024-10-05
3984,39,95.0,Adjustment,2024-02-17,2023-02-13
3985,18,82.0,Adjustment,2024-06-24,2024-04-02
3986,48,48.0,Adjustment,2023-12-01,2024-08-31
3987,34,12.0,Purchase,2024-04-21,2024-02-29
3988,36,67.0,Adjustment,2023-12-28,2023-03-31
3989,20,61.0,Adjustment,2024-09-06,2023-06-28
3990,30,11.0,Consumption,2023-10-19,2024-01-07
3991,42,70.0,Adjustment,2023-10-30,2023-07-15
3992,12,11.0,Purchase,2023-08-28,2023-10-05
3993,54,14.0,Purchase,2023-08-22,2023-06-22
3994,9,29.0,Adjustment,2024-09-08,2023-12-21
3995,9,3.0,Consumption,2023-03-07,2023-10-22
3996,60,5.0,Purchase,2024-05-04,2023-09-10
3997,32,78.0,Adjustment,2024-04-17,2023-10-22
3998,30,11.0,Adjustment,2024-09-09,2024-05-19
3999,49,39.0,Adjustment,2024-10-06,2023-10-31
4000,15,16.0,Consumption,2023-10-10,2024-01-06
4001,4,26.0,Adjustment,2024-03-09,2023-01-20
4002,37,8.0,Purchase,2024-01-20,2023-01-29
4003,47,6.0,Consumption,2024-06-30,2023-12-29
4004,15,84.0,Adjustment,2023-02-28,2023-03-24
4005,8,6.0,Consumption,2024-08-23,2024-05-10
4006,8,13.0,Purchase,2024-09-28,2024-02-15
4007,44,17.0,Purchase,2023-09-30,2024-02-18
4008,8,22.0,Adjustment,2024-04-16,2024-01-12
4009,57,62.0,Adjustment,2024-07-04,2024-08-22
4010,8,9.0,Consumption,2023-12-01,2024-03-26
4011,29,4.0,Purchase,2024-03-12,2023-06-26
4012,15,58.0,Adjustment,2024-01-24,2024-01-24
4013,51,2.0,Purchase,2023-02-18,2023-01-15
4014,8,13.0,Consumption,2023-05-09,2024-06-22
4015,11,1.0,Purchase,2023-02-08,2024-09-30
4016,32,17.0,Purchase,2024-08-29,2023-04-27
4017,12,13.0,Consumption,2023-07-20,2023-09-24
4018,6,100.0,Adjustment,2023-09-18,2023-05-27
4019,1,2.0,Consumption,2023-08-08,2023-03-17
4020,51,41.0,Adjustment,2024-05-04,2023-05-28
4021,52,1.0,Purchase,2023-05-03,2024-02-20
4022,28,47.0,Adjustment,2024-06-26,2023-12-27
4023,42,4.0,Purchase,2023-05-09,2024-05-10
4024,15,19.0,Consumption,2024-03-21,2024-09-18
4025,5,15.0,Consumption,2023-06-12,2023-09-30
4026,32,43.0,Adjustment,2023-04-09,2023-11-09
4027,4,3.0,Consumption,2024-04-03,2024-05-10
4028,17,45.0,Adjustment,2023-05-05,2024-07-13
4029,17,16.0,Consumption,2024-04-24,2023-12-29
4030,50,1.0,Consumption,2024-09-26,2023-04-25
4031,57,1.0,Consumption,2023-01-08,2023-07-05
4032,34,3.0,Purchase,2023-07-21,2023-03-18
4033,5,74.0,Adjustment,2023-12-10,2024-07-31
4034,28,29.0,Adjustment,2024-03-18,2024-01-03
4035,15,41.0,Adjustment,2024-08-22,2023-09-04
4036,1,19.0,Consumption,2023-03-30,2023-10-08
4037,30,2.0,Purchase,2024-10-05,2024-08-30
4038,1,13.0,Consumption,2024-08-04,2024-03-07
4039,48,7.0,Consumption,2024-03-20,2024-05-26
4040,44,13.0,Consumption,2023-01-26,2023-02-25
4041,18,17.0,Consumption,2024-03-30,2023-12-12
4042,53,4.0,Consumption,2023-11-19,2024-01-16
4043,9,14.0,Purchase,2023-05-26,2024-08-31
4044,17,28.0,Adjustment,2024-02-08,2023-04-16
4045,22,29.0,Adjustment,2024-10-23,2024-06-03
4046,58,46.0,Adjustment,2024-06-05,2024-02-20
4047,20,48.0,Adjustment,2023-07-23,2023-04-13
4048,9,18.0,Consumption,2024-06-13,2024-01-24
4049,37,35.0,Adjustment,2023-08-13,2023-03-06
4050,46,1.0,Purchase,2023-10-09,2023-08-08
4051,39,11.0,Purchase,2024-02-04,2024-10-07
4052,27,52.0,Adjustment,2024-07-05,2023-06-03
4053,3,47.0,Adjustment,2024-06-25,2023-10-01
4054,8,20.0,Purchase,2023-08-12,2023-08-15
4055,11,41.0,Adjustment,2023-12-30,2023-08-15
4056,59,4.0,Consumption,2023-07-14,2024-05-21
4057,11,6.0,Purchase,2023-02-04,2024-06-20
4058,57,2.0,Consumption,2023-03-16,2024-08-09
4059,3,54.0,Adjustment,2023-10-05,2024-10-28
4060,34,6.0,Purchase,2024-09-16,2024-08-24
4061,22,19.0,Consumption,2023-04-18,2023-12-18
4062,21,57.0,Adjustment,2024-01-09,2024-02-12
4063,51,6.0,Consumption,2024-03-01,2023-02-19
4064,44,12.0,Consumption,2023-09-02,2023-10-11
4065,53,77.0,Adjustment,2023-02-03,2023-07-28
4066,58,13.0,Consumption,2024-04-21,2024-01-03
4067,20,3.0,Purchase,2023-09-05,2023-12-30
4068,61,20.0,Consumption,2023-02-01,2024-04-22
4069,28,14.0,Consumption,2023-08-22,2023-03-13
4070,38,5.0,Purchase,2023-03-20,2023-10-02
4071,60,5.0,Purchase,2024-03-29,2023-06-23
4072,55,2.0,Purchase,2024-07-16,2023-05-24
4073,11,17.0,Purchase,2023-08-14,2024-10-03
4074,11,71.0,Adjustment,2023-01-31,2023-12-28
4075,61,99.0,Adjustment,2023-12-03,2023-12-04
4076,30,46.0,Adjustment,2024-01-06,2023-09-08
4077,39,77.0,Adjustment,2023-08-06,2024-06-07
4078,46,11.0,Consumption,2023-05-21,2023-01-30
4079,36,17.0,Purchase,2024-07-01,2024-01-29
4080,5,38.0,Adjustment,2024-05-23,2023-11-28
4081,51,10.0,Purchase,2024-09-26,2023-12-13
4082,5,42.0,Adjustment,2023-10-11,2023-12-13
4083,33,13.0,Purchase,2024-09-18,2024-09-18
4084,35,10.0,Consumption,2023-10-05,2023-03-23
4085,9,13.0,Purchase,2024-06-13,2023-12-12
4086,51,12.0,Consumption,2023-10-17,2023-10-21
4087,32,6.0,Purchase,2024-05-17,2023-08-22
4088,4,7.0,Consumption,2023-06-19,2023-10-17
4089,6,53.0,Adjustment,2024-10-24,2023-04-02
4090,40,35.0,Adjustment,2023-09-25,2023-09-14
4091,44,10.0,Consumption,2024-08-05,2023-11-12
4092,53,38.0,Adjustment,2024-07-08,2023-05-07
4093,5,3.0,Consumption,2023-11-09,2024-05-21
4094,23,16.0,Purchase,2024-04-23,2023-11-10
4095,18,15.0,Consumption,2024-02-06,2024-07-21
4096,15,19.0,Consumption,2023-01-03,2024-06-18
4097,53,48.0,Adjustment,2024-03-21,2023-08-01
4098,21,9.0,Consumption,2023-11-29,2024-04-28
4099,55,16.0,Consumption,2023-04-12,2024-07-15
4100,4,19.0,Adjustment,2024-03-06,2023-09-08
4101,49,19.0,Purchase,2023-02-21,2023-08-16
4102,4,11.0,Purchase,2023-12-13,2024-04-14
4103,47,10.0,Purchase,2024-02-06,2023-12-11
4104,14,5.0,Consumption,2024-03-11,2023-07-21
4105,37,21.0,Adjustment,2024-10-08,2023-10-08
4106,33,16.0,Consumption,2024-04-17,2023-08-22
4107,16,88.0,Adjustment,2023-09-29,2024-06-01
4108,12,13.0,Consumption,2023-07-14,2023-04-30
4109,46,18.0,Consumption,2024-04-15,2024-04-27
4110,32,7.0,Purchase,2024-02-28,2023-11-08
4111,11,18.0,Adjustment,2023-01-16,2023-09-26
4112,57,87.0,Adjustment,2023-09-22,2024-02-11
4113,25,9.0,Purchase,2023-06-17,2024-03-15
4114,44,7.0,Consumption,2024-07-16,2024-09-04
4115,57,2.0,Consumption,2024-08-28,2023-03-03
4116,51,49.0,Adjustment,2024-01-04,2023-03-30
4117,12,65.0,Adjustment,2023-12-18,2023-05-29
4118,51,79.0,Adjustment,2024-04-10,2023-10-22
4119,50,75.0,Adjustment,2024-02-02,2023-09-11
4120,55,89.0,Adjustment,2023-10-03,2024-09-28
4121,51,47.0,Adjustment,2023-04-24,2023-02-19
4122,17,5.0,Consumption,2023-04-22,2023-05-07
4123,2,63.0,Adjustment,2024-06-19,2023-05-04
4124,39,94.0,Adjustment,2023-07-20,2024-08-31
4125,1,6.0,Consumption,2024-02-07,2023-12-28
4126,46,3.0,Purchase,2023-05-06,2024-09-10
4127,40,2.0,Purchase,2023-03-09,2023-04-10
4128,53,20.0,Consumption,2024-02-10,2024-02-08
4129,16,66.0,Adjustment,2024-08-21,2023-05-05
4130,23,45.0,Adjustment,2023-06-28,2023-10-09
4131,22,14.0,Purchase,2024-04-01,2023-10-13
4132,44,14.0,Purchase,2023-06-26,2024-08-02
4133,25,18.0,Consumption,2023-04-24,2024-04-16
4134,24,79.0,Adjustment,2023-09-25,2024-01-03
4135,21,4.0,Consumption,2023-04-24,2024-02-18
4136,3,14.0,Purchase,2023-01-24,2023-12-22
4137,38,40.0,Adjustment,2024-05-08,2023-06-23
4138,61,15.0,Adjustment,2024-02-01,2024-08-22
4139,56,42.0,Adjustment,2024-10-26,2023-06-13
4140,5,16.0,Purchase,2024-09-12,2024-08-10
4141,18,19.0,Adjustment,2023-08-05,2024-03-22
4142,16,16.0,Purchase,2024-10-25,2024-05-29
4143,20,7.0,Consumption,2023-01-07,2023-12-19
4144,3,81.0,Adjustment,2024-10-10,2023-07-17
4145,9,13.0,Purchase,2023-12-30,2023-11-03
4146,15,18.0,Consumption,2024-08-10,2024-09-09
4147,7,16.0,Adjustment,2024-04-07,2024-07-02
4148,21,12.0,Purchase,2024-08-13,2024-08-04
4149,54,37.0,Adjustment,2023-02-13,2024-07-18
4150,18,10.0,Purchase,2024-04-15,2024-06-05
4151,12,8.0,Purchase,2024-01-27,2024-06-06
4152,20,20.0,Consumption,2023-04-29,2023-04-12
4153,6,27.0,Adjustment,2024-06-21,2023-04-05
4154,17,3.0,Consumption,2024-10-06,2024-06-04
4155,40,4.0,Consumption,2023-09-23,2023-11-06
4156,34,4.0,Purchase,2023-03-15,2024-07-15
4157,23,10.0,Consumption,2023-11-12,2023-12-31
4158,16,8.0,Purchase,2023-10-14,2023-05-31
4159,27,20.0,Purchase,2023-05-21,2023-09-11
4160,39,6.0,Consumption,2024-04-07,2023-04-10
4161,54,64.0,Adjustment,2024-08-11,2024-10-12
4162,38,2.0,Consumption,2024-06-15,2024-09-18
4163,18,8.0,Consumption,2023-12-04,2024-02-28
4164,20,4.0,Purchase,2024-05-17,2023-08-05
4165,44,15.0,Consumption,2023-04-17,2024-01-18
4166,34,15.0,Consumption,2024-04-07,2024-05-22
4167,4,9.0,Purchase,2024-03-30,2024-05-31
4168,22,100.0,Adjustment,2024-01-02,2023-11-01
4169,18,2.0,Purchase,2024-06-14,2023-01-15
4170,56,3.0,Consumption,2023-02-05,2024-07-28
4171,42,13.0,Consumption,2023-06-01,2023-02-02
