id,order_id,payment_date,method,amount
3818,3818,2024-07-25 16:38:06,Transfer,350.0
3819,3819,2024-08-27 20:04:16,Card,180.0
3820,3820,2024-10-25 11:03:52,Transfer,135.0
3821,3821,2024-03-14 03:32:38,Cash,375.0
3822,3822,2024-05-12 18:00:04,Transfer,280.0
3823,3823,2024-02-17 15:00:56,Card,350.0
3824,3824,2024-06-08 05:49:51,Cash,140.0
3825,3825,2024-02-04 16:58:14,Card,80.0
3826,3826,2024-09-17 05:58:52,Card,260.0
3827,3827,2024-11-18 03:27:30,Transfer,70.0
3828,3828,2024-08-30 09:47:29,Cash,375.0
3829,3829,2024-05-11 07:34:23,Cash,400.0
3830,3830,2024-08-26 22:41:14,Transfer,320.0
3831,3831,2024-01-04 11:53:44,Card,210.0
3832,3832,2024-02-03 07:02:31,Card,30.0
3833,3833,2024-02-22 13:33:11,Transfer,70.0
3834,3834,2024-10-17 01:23:04,Transfer,210.0
3835,3835,2024-11-22 04:04:44,Card,320.0
3836,3836,2024-12-02 17:21:25,Card,140.0
3837,3837,2024-06-19 05:38:30,Transfer,70.0
3838,3838,2024-11-15 12:15:44,Transfer,135.0
3839,3839,2024-12-19 21:58:22,Transfer,280.0
3840,3840,2024-06-16 00:27:14,Cash,150.0
3841,3841,2024-05-28 10:31:33,Transfer,240.0
3842,3842,2024-01-04 11:00:22,Transfer,140.0
3843,3843,2024-11-09 17:51:31,Card,100.0
3844,3844,2024-03-13 03:46:15,Transfer,70.0
3845,3845,2024-08-02 04:16:07,Cash,150.0
3846,3846,2024-01-01 18:08:17,Transfer,280.0
3847,3847,2024-08-14 14:51:31,Transfer,150.0
3848,3848,2024-07-20 04:39:31,Cash,400.0
3849,3849,2024-04-03 10:22:09,Transfer,140.0
3850,3850,2024-11-06 18:05:12,Card,280.0
3851,3851,2024-02-07 05:03:07,Transfer,350.0
3852,3852,2024-04-13 17:19:49,Card,240.0
3853,3853,2024-07-27 08:13:28,Cash,350.0
3854,3854,2024-01-14 08:01:52,Cash,240.0
3855,3855,2024-09-07 07:48:02,Card,175.0
3856,3856,2024-11-29 03:51:50,Transfer,10.0
3857,3857,2024-12-14 18:36:25,Cash,140.0
3858,3858,2024-06-23 07:34:49,Card,20.0
3859,3859,2024-09-06 12:22:00,Cash,50.0
3860,3860,2024-05-22 22:56:08,Cash,90.0
3861,3861,2024-08-14 03:59:11,Card,70.0
3862,3862,2023-12-30 14:56:06,Card,65.0
3863,3863,2024-09-23 01:08:18,Cash,210.0
3864,3864,2024-01-02 06:20:58,Cash,320.0
3865,3865,2024-02-16 19:54:38,Card,350.0
3866,3866,2024-03-18 05:25:24,Card,80.0
3867,3867,2024-08-01 01:02:59,Cash,50.0
3868,3868,2024-04-20 04:16:19,Card,20.0
3869,3869,2024-06-30 22:03:05,Cash,140.0
3870,3870,2024-05-14 14:28:16,Cash,300.0
3871,3871,2024-02-04 00:24:49,Cash,70.0
3872,3872,2024-02-24 21:58:23,Transfer,20.0
3873,3873,2024-04-02 08:36:12,Transfer,350.0
3874,3874,2024-05-19 15:28:56,Cash,170.0
3875,3875,2024-03-26 16:26:17,Card,30.0
3876,3876,2024-01-19 01:38:18,Transfer,280.0
3877,3877,2024-05-16 16:12:03,Transfer,320.0
3878,3878,2024-01-24 13:32:52,Cash,70.0
3879,3879,2024-11-28 20:42:04,Card,105.0
3880,3880,2024-01-10 22:18:46,Cash,130.0
3881,3881,2024-12-04 15:40:48,Cash,50.0
3882,3882,2024-11-28 06:22:45,Cash,280.0
3883,3883,2024-09-29 10:04:30,Card,150.0
3884,3884,2024-08-25 18:03:28,Cash,225.0
3885,3885,2024-02-02 07:27:14,Cash,105.0
3886,3886,2024-03-21 02:54:41,Card,280.0
3887,3887,2024-09-18 09:07:10,Cash,140.0
3888,3888,2024-08-09 03:53:29,Card,40.0
3889,3889,2024-05-27 03:41:21,Cash,70.0
3890,3890,2024-07-07 23:24:38,Transfer,150.0
3891,3891,2024-04-17 03:33:14,Transfer,175.0
3892,3892,2024-08-29 16:34:32,Cash,75.0
3893,3893,2024-09-22 13:57:08,Transfer,260.0
3894,3894,2024-05-11 12:56:00,Card,150.0
3895,3895,2024-11-23 07:00:23,Transfer,160.0
3896,3896,2024-06-09 06:28:34,Card,350.0
3897,3897,2024-06-03 01:10:29,Card,180.0
3898,3898,2024-06-28 21:50:31,Transfer,120.0
3899,3899,2024-08-31 22:03:15,Card,70.0
3900,3900,2024-07-28 16:41:55,Card,70.0
3901,3901,2024-04-14 13:54:26,Card,300.0
3902,3902,2024-04-29 17:50:36,Cash,400.0
3903,3903,2024-05-14 08:57:21,Transfer,400.0
3904,3904,2024-11-11 07:23:02,Card,350.0
3905,3905,2024-03-21 19:16:50,Card,210.0
3906,3906,2024-07-04 09:48:04,Card,50.0
3907,3907,2024-04-11 09:31:39,Transfer,70.0
3908,3908,2024-01-23 14:50:05,Cash,120.0
3909,3909,2024-03-05 17:17:42,Card,175.0
3910,3910,2024-03-01 08:38:05,Cash,150.0
3911,3911,2024-05-12 17:49:03,Transfer,280.0
3912,3912,2024-09-18 06:06:13,Transfer,175.0
3913,3913,2024-01-22 13:13:59,Cash,340.0
3914,3914,2024-07-24 18:02:55,Cash,400.0
3915,3915,2024-09-24 12:59:20,Card,105.0
3916,3916,2024-04-19 02:01:55,Transfer,160.0
3917,3917,2023-12-31 00:20:17,Card,160.0
3918,3918,2024-01-07 12:15:46,Transfer,150.0
3919,3919,2024-11-06 07:10:34,Transfer,80.0
3920,3920,2024-10-24 05:41:42,Cash,300.0
3921,3921,2024-09-11 17:47:18,Card,375.0
3922,3922,2024-02-02 08:44:58,Transfer,375.0
3923,3923,2024-05-30 11:32:08,Cash,240.0
3924,3924,2024-05-21 00:07:21,Transfer,350.0
3925,3925,2024-06-30 06:46:34,Cash,70.0
3926,3926,2024-03-16 17:49:14,Cash,250.0
3927,3927,2023-12-31 03:29:53,Transfer,70.0
3928,3928,2024-12-04 13:09:48,Transfer,280.0
3929,3929,2023-12-25 23:48:04,Transfer,35.0
3930,3930,2024-01-21 15:20:59,Cash,120.0
3931,3931,2024-07-15 12:10:25,Card,350.0
3932,3932,2024-09-24 04:20:52,Card,140.0
3933,3933,2024-04-16 11:44:23,Cash,425.0
3934,3934,2024-10-11 20:55:11,Card,320.0
3935,3935,2024-10-26 16:15:34,Cash,225.0
3936,3936,2024-08-13 06:07:00,Card,400.0
3937,3937,2024-07-19 11:29:44,Card,30.0
3938,3938,2024-06-29 00:47:18,Cash,70.0
3939,3939,2024-12-05 16:12:52,Transfer,375.0
3940,3940,2024-03-21 14:26:00,Cash,300.0
3941,3941,2024-04-02 08:18:02,Card,210.0
3942,3942,2024-01-23 14:06:12,Cash,20.0
3943,3943,2024-07-14 06:57:04,Card,200.0
3944,3944,2024-02-04 11:53:59,Transfer,350.0
3945,3945,2024-03-03 17:37:00,Cash,210.0
3946,3946,2024-05-15 09:14:49,Cash,175.0
3947,3947,2024-11-05 12:18:38,Card,40.0
3948,3948,2024-09-14 15:37:02,Cash,350.0
3949,3949,2024-09-15 20:02:54,Card,500.0
3950,3950,2024-09-17 19:52:03,Cash,80.0
3951,3951,2024-03-05 15:17:18,Transfer,50.0
3952,3952,2024-07-10 20:43:02,Card,425.0
3953,3953,2024-04-06 01:09:01,Card,80.0
3954,3954,2024-06-29 08:51:56,Card,100.0
3955,3955,2024-10-10 18:04:38,Transfer,30.0
3956,3956,2024-05-10 13:02:00,Cash,70.0
3957,3957,2024-08-17 04:33:31,Transfer,400.0
3958,3958,2024-10-11 23:39:11,Transfer,140.0
3959,3959,2024-04-13 13:08:44,Card,80.0
3960,3960,2024-04-24 01:15:16,Transfer,375.0
3961,3961,2024-11-26 18:06:58,Transfer,425.0
3962,3962,2024-09-18 20:08:52,Card,70.0
3963,3963,2024-04-18 18:44:40,Transfer,170.0
3964,3964,2024-08-05 07:21:22,Transfer,80.0
3965,3965,2024-09-13 16:19:58,Cash,280.0
3966,3966,2024-03-19 08:22:14,Transfer,140.0
3967,3967,2024-02-29 00:09:01,Card,60.0
3968,3968,2024-05-30 22:06:11,Card,280.0
3969,3969,2024-08-06 09:46:59,Cash,80.0
3970,3970,2024-10-09 00:42:33,Transfer,280.0
3971,3971,2024-08-30 00:52:42,Cash,210.0
3972,3972,2024-05-02 17:31:17,Cash,280.0
3973,3973,2024-01-07 13:03:19,Card,160.0
3974,3974,2024-11-11 06:28:57,Cash,85.0
3975,3975,2024-03-27 16:06:04,Transfer,300.0
3976,3976,2024-04-27 16:10:46,Card,260.0
3977,3977,2024-01-05 05:44:22,Transfer,210.0
3978,3978,2024-04-03 20:03:38,Cash,150.0
3979,3979,2024-09-10 06:37:18,Card,140.0
3980,3980,2024-04-07 21:31:11,Card,250.0
3981,3981,2023-12-25 11:44:50,Cash,280.0
3982,3982,2024-09-26 05:34:13,Cash,300.0
3983,3983,2024-01-12 00:21:33,Card,170.0
3984,3984,2024-10-01 08:41:20,Cash,90.0
3985,3985,2024-02-20 23:13:53,Cash,255.0
3986,3986,2024-03-14 21:37:51,Card,160.0
3987,3987,2024-05-06 14:36:21,Cash,70.0
3988,3988,2024-04-26 06:38:45,Card,140.0
3989,3989,2024-11-29 09:23:22,Card,210.0
3990,3990,2024-03-24 13:04:08,Card,85.0
3991,3991,2024-05-14 10:35:24,Transfer,280.0
3992,3992,2024-10-07 09:36:59,Transfer,350.0
3993,3993,2024-06-14 05:37:46,Card,255.0
3994,3994,2024-10-01 21:55:56,Cash,350.0
3995,3995,2024-03-20 03:05:12,Transfer,120.0
3996,3996,2024-12-03 06:25:47,Transfer,250.0
3997,3997,2024-10-07 01:47:11,Transfer,10.0
3998,3998,2024-10-08 07:29:17,Cash,400.0
3999,3999,2024-07-18 09:21:50,Transfer,425.0
4000,4000,2024-06-29 19:17:01,Card,90.0
4001,4001,2024-03-01 16:05:01,Cash,140.0
4002,4002,2024-07-19 08:45:24,Cash,195.0
4003,4003,2024-09-21 16:16:30,Transfer,120.0
4004,4004,2024-07-28 10:49:36,Card,140.0
4005,4005,2024-04-01 12:05:37,Card,50.0
4006,4006,2024-10-17 00:05:52,Card,70.0
4007,4007,2024-05-01 21:50:38,Cash,150.0
4008,4008,2024-07-15 12:42:36,Cash,75.0
4009,4009,2024-02-20 22:58:54,Card,280.0
4010,4010,2024-08-21 02:21:00,Cash,425.0
4011,4011,2024-07-08 09:03:08,Cash,50.0
4012,4012,2024-10-17 15:49:06,Transfer,240.0
4013,4013,2024-08-07 09:22:32,Card,50.0
4014,4014,2024-09-15 10:19:00,Transfer,400.0
4015,4015,2024-02-10 12:27:07,Cash,320.0
4016,4016,2024-03-08 03:42:25,Cash,140.0
4017,4017,2024-09-02 14:36:29,Card,175.0
4018,4018,2024-11-19 09:59:14,Transfer,130.0
4019,4019,2024-07-31 23:14:04,Transfer,140.0
4020,4020,2024-08-25 13:45:54,Cash,200.0
4021,4021,2024-03-24 16:57:25,Card,175.0
4022,4022,2024-08-09 08:48:27,Cash,210.0
4023,4023,2024-06-13 07:50:13,Cash,140.0
4024,4024,2024-11-30 15:47:15,Cash,240.0
4025,4025,2024-12-03 18:36:51,Transfer,80.0
4026,4026,2024-01-03 02:51:31,Card,320.0
4027,4027,2024-11-10 12:06:13,Card,160.0
4028,4028,2024-06-08 20:14:51,Card,50.0
4029,4029,2024-01-07 20:59:50,Card,70.0
4030,4030,2024-07-07 12:55:28,Card,65.0
4031,4031,2024-05-27 20:06:09,Transfer,210.0
4032,4032,2024-06-05 05:13:17,Card,105.0
4033,4033,2024-07-30 01:22:47,Card,80.0
4034,4034,2024-02-01 06:25:18,Transfer,170.0
4035,4035,2024-03-15 02:09:05,Transfer,255.0
4036,4036,2024-11-14 19:50:46,Card,140.0
4037,4037,2024-05-17 22:37:58,Card,135.0
4038,4038,2024-09-05 18:46:58,Card,175.0
4039,4039,2024-11-27 04:39:12,Transfer,120.0
4040,4040,2024-05-07 02:27:53,Cash,350.0
4041,4041,2024-08-23 23:01:38,Cash,105.0
4042,4042,2024-07-02 08:29:07,Transfer,65.0
4043,4043,2024-03-11 09:11:27,Transfer,140.0
4044,4044,2024-04-11 12:13:50,Cash,170.0
4045,4045,2024-05-16 01:17:38,Card,240.0
4046,4046,2024-10-07 02:01:48,Card,30.0
4047,4047,2024-03-18 09:06:15,Cash,30.0
4048,4048,2024-09-28 19:04:45,Card,45.0
4049,4049,2024-07-30 01:30:36,Card,170.0
4050,4050,2024-03-02 14:35:58,Card,255.0
4051,4051,2024-11-24 07:39:13,Cash,140.0
4052,4052,2024-04-01 23:31:19,Transfer,140.0
4053,4053,2024-10-18 14:23:49,Cash,320.0
4054,4054,2024-09-20 15:05:57,Transfer,80.0
4055,4055,2024-05-18 15:21:43,Card,320.0
4056,4056,2024-08-19 03:15:38,Transfer,210.0
4057,4057,2024-11-17 09:45:05,Cash,140.0
4058,4058,2024-06-26 01:57:45,Transfer,300.0
4059,4059,2024-03-26 16:21:47,Transfer,105.0
4060,4060,2024-01-21 19:18:05,Cash,120.0
4061,4061,2024-02-04 10:59:32,Cash,210.0
4062,4062,2024-03-20 10:39:31,Card,160.0
4063,4063,2024-09-12 15:50:53,Cash,225.0
4064,4064,2024-08-11 13:05:12,Cash,375.0
4065,4065,2024-03-12 13:59:05,Card,350.0
4066,4066,2024-06-20 03:17:14,Cash,140.0
4067,4067,2024-04-27 18:26:17,Cash,140.0
4068,4068,2024-02-23 18:24:24,Transfer,210.0
4069,4069,2024-02-01 04:16:02,Cash,170.0
4070,4070,2024-01-24 17:28:57,Transfer,30.0
4071,4071,2024-03-13 20:12:02,Card,70.0
4072,4072,2024-04-15 19:06:58,Card,80.0
4073,4073,2024-03-19 09:51:58,Transfer,280.0
4074,4074,2024-09-30 06:30:52,Card,400.0
4075,4075,2024-02-22 09:37:51,Card,135.0
4076,4076,2024-08-29 05:57:05,Cash,425.0
4077,4077,2024-04-18 11:40:13,Cash,280.0
4078,4078,2024-10-21 08:58:40,Transfer,180.0
4079,4079,2024-01-11 20:36:11,Transfer,70.0
4080,4080,2024-01-02 06:24:36,Card,260.0
4081,4081,2024-03-07 09:30:17,Transfer,150.0
4082,4082,2024-04-23 02:17:04,Card,140.0
4083,4083,2024-10-06 02:11:26,Card,160.0
4084,4084,2024-02-20 10:14:07,Transfer,210.0
4085,4085,2024-03-19 06:58:23,Transfer,120.0
4086,4086,2024-07-25 05:37:03,Card,30.0
4087,4087,2024-09-25 22:54:40,Card,85.0
4088,4088,2024-08-30 00:21:54,Transfer,70.0
4089,4089,2024-08-05 09:08:03,Card,120.0
4090,4090,2024-12-18 12:17:19,Transfer,60.0
4091,4091,2024-07-26 05:00:52,Card,140.0
4092,4092,2024-12-11 01:04:02,Cash,400.0
4093,4093,2024-01-10 20:45:06,Cash,225.0
4094,4094,2024-08-02 19:19:50,Card,120.0
4095,4095,2024-05-07 00:24:30,Cash,210.0
4096,4096,2024-09-12 18:50:02,Transfer,350.0
4097,4097,2024-12-22 15:04:38,Cash,180.0
4098,4098,2024-07-31 01:28:28,Card,150.0
4099,4099,2024-01-31 10:53:13,Card,130.0
4100,4100,2024-01-28 16:46:24,Transfer,80.0
4101,4101,2024-02-09 15:39:09,Card,300.0
4102,4102,2024-03-28 20:11:50,Cash,140.0
4103,4103,2024-07-04 18:48:43,Cash,140.0
4104,4104,2024-05-21 15:33:07,Cash,30.0
4105,4105,2024-11-29 14:17:41,Transfer,210.0
4106,4106,2024-11-26 15:52:11,Card,210.0
4107,4107,2024-03-21 21:32:38,Cash,175.0
4108,4108,2024-09-17 22:29:54,Cash,140.0
4109,4109,2024-03-24 11:48:01,Cash,170.0
4110,4110,2024-11-10 13:08:25,Transfer,350.0
4111,4111,2024-09-30 00:32:53,Transfer,350.0
4112,4112,2024-04-18 13:54:37,Cash,240.0
4113,4113,2024-01-27 04:02:19,Card,350.0
4114,4114,2024-03-14 13:02:19,Transfer,280.0
4115,4115,2024-01-02 23:57:30,Cash,70.0
4116,4116,2024-01-26 14:41:27,Cash,170.0
4117,4117,2024-02-06 16:38:29,Card,70.0
4118,4118,2024-08-16 22:36:24,Transfer,140.0
4119,4119,2024-11-10 00:30:45,Transfer,80.0
4120,4120,2024-06-09 10:23:19,Card,200.0
4121,4121,2024-03-17 11:47:34,Transfer,350.0
4122,4122,2024-03-14 16:14:24,Card,140.0
4123,4123,2024-07-06 11:54:12,Card,210.0
4124,4124,2024-05-26 18:38:07,Card,10.0
4125,4125,2024-01-30 02:32:40,Cash,160.0
4126,4126,2024-02-08 22:43:07,Card,40.0
4127,4127,2024-09-11 16:08:52,Cash,60.0
4128,4128,2024-05-24 06:07:07,Card,20.0
4129,4129,2024-09-10 16:15:02,Cash,210.0
4130,4130,2024-12-22 09:04:37,Card,425.0
4131,4131,2024-04-16 09:44:55,Card,175.0
4132,4132,2024-03-05 09:54:05,Transfer,150.0
4133,4133,2024-07-07 22:15:10,Card,80.0
4134,4134,2024-07-31 15:17:43,Card,85.0
4135,4135,2024-04-20 12:59:37,Transfer,200.0
4136,4136,2024-09-20 09:44:11,Cash,210.0
4137,4137,2024-07-16 11:13:12,Transfer,280.0
4138,4138,2024-05-16 10:03:49,Card,340.0
4139,4139,2024-03-26 08:05:07,Transfer,350.0
4140,4140,2024-08-12 07:22:45,Transfer,200.0
4141,4141,2024-05-02 00:28:36,Transfer,30.0
4142,4142,2024-11-17 22:51:41,Transfer,70.0
4143,4143,2024-07-20 23:16:40,Cash,340.0
4144,4144,2024-03-16 17:38:15,Transfer,280.0
4145,4145,2024-06-04 05:04:23,Card,70.0
4146,4146,2024-03-11 12:59:57,Cash,130.0
4147,4147,2024-12-21 05:30:58,Cash,120.0
4148,4148,2023-12-26 07:58:29,Cash,70.0
4149,4149,2024-04-20 23:05:02,Card,140.0
4150,4150,2024-01-15 08:22:02,Card,350.0
4151,4151,2024-06-14 14:20:46,Cash,350.0
4152,4152,2024-03-02 12:37:34,Transfer,210.0
4153,4153,2024-09-14 19:10:44,Card,350.0
4154,4154,2024-03-08 14:40:56,Card,70.0
4155,4155,2024-11-22 00:55:10,Transfer,160.0
4156,4156,2024-11-08 04:18:18,Transfer,320.0
4157,4157,2024-12-21 10:53:55,Transfer,175.0
4158,4158,2024-02-25 18:34:05,Cash,180.0
4159,4159,2024-01-11 00:27:54,Transfer,70.0
4160,4160,2024-06-29 20:25:32,Transfer,70.0
4161,4161,2024-05-23 23:20:09,Transfer,175.0
4162,4162,2024-03-20 11:47:42,Card,375.0
4163,4163,2024-06-09 14:10:07,Card,140.0
4164,4164,2024-01-02 21:35:19,Cash,70.0
4165,4165,2024-09-16 18:30:45,Cash,210.0
4166,4166,2024-01-13 07:33:52,Transfer,250.0
4167,4167,2024-08-30 06:17:49,Card,300.0
4168,4168,2024-05-31 10:08:50,Cash,400.0
4169,4169,2024-09-30 08:15:33,Card,240.0
4170,4170,2024-06-14 22:47:46,Cash,255.0
4171,4171,2024-06-30 08:43:28,Transfer,340.0
4172,4172,2024-07-04 10:43:15,Cash,80.0
4173,4173,2024-08-03 18:19:43,Cash,100.0
4174,4174,2024-07-04 14:39:21,Card,140.0
4175,4175,2024-05-22 04:32:02,Cash,35.0
4176,4176,2024-03-20 02:14:31,Cash,210.0
4177,4177,2024-10-04 21:57:50,Cash,225.0
4178,4178,2024-03-28 00:16:24,Transfer,60.0
4179,4179,2024-10-10 17:58:08,Transfer,105.0
4180,4180,2024-05-28 01:58:17,Card,150.0
4181,4181,2024-04-18 02:45:52,Transfer,175.0
4182,4182,2024-11-27 02:19:35,Card,200.0
4183,4183,2024-05-02 23:36:30,Transfer,80.0
4184,4184,2023-12-27 22:25:08,Transfer,180.0
4185,4185,2024-10-06 13:33:22,Cash,280.0
4186,4186,2024-01-27 14:33:40,Transfer,80.0
4187,4187,2024-07-09 05:32:37,Card,20.0
4188,4188,2024-09-04 09:58:46,Cash,300.0
4189,4189,2024-04-24 13:05:56,Card,35.0
4190,4190,2024-02-17 07:42:41,Transfer,30.0
4191,4191,2024-07-07 19:23:35,Card,160.0
4192,4192,2024-03-09 13:46:35,Card,350.0
4193,4193,2024-06-03 08:18:27,Transfer,210.0
4194,4194,2024-07-12 23:30:58,Card,240.0
4195,4195,2024-06-08 04:55:55,Transfer,40.0
4196,4196,2024-08-13 13:01:37,Transfer,70.0
4197,4197,2024-10-08 13:28:26,Card,210.0
4198,4198,2024-08-11 08:56:23,Cash,75.0
4199,4199,2024-10-23 20:10:00,Card,425.0
4200,4200,2024-08-12 23:49:28,Transfer,70.0
4201,4201,2024-01-07 04:06:24,Cash,70.0
4202,4202,2024-10-16 03:17:13,Transfer,60.0
4203,4203,2024-09-10 19:52:02,Card,320.0
4204,4204,2024-11-22 05:46:45,Card,300.0
4205,4205,2024-10-06 06:29:53,Transfer,140.0
4206,4206,2024-03-09 14:03:10,Cash,175.0
4207,4207,2024-05-25 21:34:50,Transfer,140.0
4208,4208,2024-05-11 02:23:29,Transfer,10.0
4209,4209,2024-08-08 23:42:26,Transfer,35.0
4210,4210,2024-08-07 08:53:59,Cash,255.0
4211,4211,2024-10-08 08:25:28,Card,350.0
4212,4212,2024-04-19 03:45:07,Cash,35.0
4213,4213,2024-07-02 18:35:04,Cash,105.0
4214,4214,2024-12-21 02:46:38,Card,175.0
4215,4215,2024-01-02 23:49:30,Card,260.0
4216,4216,2024-09-05 17:55:42,Card,340.0
4217,4217,2024-06-07 16:41:24,Cash,140.0
4218,4218,2024-11-18 13:34:07,Cash,90.0
4219,4219,2024-04-13 12:48:55,Card,140.0
4220,4220,2024-05-16 19:08:34,Card,180.0
4221,4221,2024-02-10 18:58:40,Cash,210.0
4222,4222,2024-08-17 13:05:00,Transfer,80.0
4223,4223,2024-05-08 18:40:56,Cash,80.0
4224,4224,2024-02-23 03:47:56,Transfer,320.0
4225,4225,2023-12-31 18:43:31,Transfer,35.0
4226,4226,2024-03-01 17:05:04,Cash,280.0
4227,4227,2024-04-11 00:49:33,Card,350.0
4228,4228,2024-01-20 11:38:39,Transfer,160.0
4229,4229,2024-08-17 16:55:27,Transfer,120.0
4230,4230,2024-05-13 20:39:10,Cash,70.0
4231,4231,2024-08-21 04:36:43,Cash,30.0
4232,4232,2024-07-09 17:36:07,Cash,280.0
4233,4233,2024-06-23 02:40:33,Card,40.0
4234,4234,2024-11-06 02:17:23,Cash,70.0
4235,4235,2024-07-23 18:49:16,Card,20.0
4236,4236,2024-12-04 09:36:06,Transfer,20.0
4237,4237,2024-02-11 18:39:42,Transfer,80.0
4238,4238,2024-10-14 22:42:47,Card,200.0
4239,4239,2024-07-24 22:23:31,Cash,50.0
4240,4240,2024-09-01 01:05:36,Transfer,80.0
4241,4241,2024-10-19 05:31:14,Cash,400.0
4242,4242,2024-04-05 18:57:46,Transfer,120.0
4243,4243,2024-09-28 11:47:44,Card,175.0
4244,4244,2024-01-25 00:11:11,Card,210.0
4245,4245,2024-12-03 13:00:15,Cash,130.0
4246,4246,2024-03-10 20:34:14,Card,35.0
4247,4247,2024-07-01 17:10:16,Card,80.0
4248,4248,2024-01-06 17:00:51,Cash,210.0
4249,4249,2024-09-17 15:49:52,Transfer,375.0
4250,4250,2024-06-25 20:42:57,Transfer,210.0
4251,4251,2024-10-23 06:48:43,Transfer,65.0
4252,4252,2024-03-07 04:16:42,Transfer,90.0
4253,4253,2024-06-13 05:50:10,Card,170.0
4254,4254,2024-11-21 13:54:40,Card,70.0
4255,4255,2024-12-09 14:03:14,Card,140.0
4256,4256,2024-11-24 23:00:05,Transfer,195.0
4257,4257,2024-10-15 05:26:26,Card,175.0
4258,4258,2024-04-10 15:03:01,Cash,65.0
4259,4259,2024-12-03 18:13:41,Cash,300.0
4260,4260,2024-11-03 15:54:26,Transfer,350.0
4261,4261,2024-02-07 02:07:44,Cash,280.0
4262,4262,2024-06-29 04:02:32,Card,75.0
4263,4263,2024-03-10 10:02:00,Card,120.0
4264,4264,2024-07-27 21:27:11,Cash,225.0
4265,4265,2024-11-14 21:52:07,Transfer,105.0
4266,4266,2024-09-27 07:29:38,Cash,60.0
4267,4267,2024-02-16 19:56:25,Transfer,175.0
4268,4268,2024-03-27 03:10:51,Cash,30.0
4269,4269,2024-03-13 17:33:43,Card,280.0
4270,4270,2024-10-19 02:30:54,Cash,325.0
4271,4271,2024-05-04 18:54:08,Transfer,35.0
4272,4272,2024-05-16 15:57:33,Cash,160.0
4273,4273,2024-11-04 08:21:08,Transfer,170.0
4274,4274,2024-02-24 16:27:32,Cash,200.0
4275,4275,2024-11-11 04:12:13,Card,500.0
4276,4276,2024-06-26 10:07:58,Cash,130.0
4277,4277,2024-08-27 03:32:04,Card,240.0
4278,4278,2024-12-06 19:58:28,Card,375.0
4279,4279,2024-11-09 21:51:20,Card,175.0
4280,4280,2024-07-30 01:12:30,Card,65.0
4281,4281,2024-06-01 18:21:57,Cash,70.0
4282,4282,2024-02-20 14:46:47,Transfer,140.0
4283,4283,2024-11-13 17:53:41,Cash,280.0
4284,4284,2024-05-19 20:07:46,Cash,130.0
4285,4285,2024-08-24 13:57:51,Cash,255.0
4286,4286,2024-12-21 15:51:19,Card,120.0
4287,4287,2024-02-21 19:02:06,Transfer,30.0
4288,4288,2024-09-24 16:25:37,Transfer,225.0
4289,4289,2024-09-30 06:05:08,Transfer,35.0
4290,4290,2024-12-09 08:09:38,Cash,120.0
4291,4291,2024-06-26 11:49:05,Transfer,40.0
4292,4292,2024-06-18 03:30:12,Cash,240.0
4293,4293,2024-02-18 17:22:43,Card,70.0
4294,4294,2024-03-31 23:34:34,Card,280.0
4295,4295,2024-04-05 17:25:16,Cash,90.0
4296,4296,2024-01-30 02:51:56,Card,70.0
4297,4297,2024-07-05 12:16:58,Cash,210.0
4298,4298,2024-07-02 12:26:33,Cash,240.0
4299,4299,2024-11-23 22:03:21,Transfer,35.0
4300,4300,2024-01-10 06:30:46,Cash,320.0
4301,4301,2024-12-03 01:27:20,Cash,200.0
4302,4302,2024-11-28 13:21:04,Cash,160.0
4303,4303,2024-01-13 16:12:24,Cash,70.0
4304,4304,2024-07-28 02:50:14,Transfer,150.0
4305,4305,2024-04-13 02:48:30,Card,70.0
4306,4306,2024-09-11 20:45:37,Cash,300.0
4307,4307,2024-01-09 19:29:26,Card,70.0
4308,4308,2023-12-27 10:09:03,Cash,20.0
4309,4309,2024-10-02 20:53:41,Cash,160.0
4310,4310,2024-07-14 16:20:28,Cash,300.0
4311,4311,2024-06-05 06:35:01,Card,280.0
4312,4312,2024-08-15 06:12:07,Card,105.0
4313,4313,2024-01-28 02:48:54,Transfer,135.0
4314,4314,2024-11-06 11:00:29,Card,120.0
4315,4315,2024-04-20 19:41:27,Transfer,50.0
4316,4316,2024-01-17 16:45:06,Card,140.0
4317,4317,2024-04-13 09:41:33,Cash,70.0
4318,4318,2024-02-29 11:31:00,Transfer,80.0
4319,4319,2024-08-07 02:46:51,Transfer,280.0
4320,4320,2024-03-14 20:34:31,Card,280.0
4321,4321,2024-05-10 02:39:00,Card,135.0
4322,4322,2024-06-06 14:09:50,Cash,350.0
4323,4323,2024-01-01 04:32:26,Cash,400.0
4324,4324,2024-11-16 14:56:39,Card,280.0
4325,4325,2024-11-10 06:25:40,Card,325.0
4326,4326,2024-06-08 05:40:24,Cash,30.0
4327,4327,2024-11-06 02:27:28,Card,210.0
4328,4328,2024-11-23 22:42:16,Transfer,120.0
4329,4329,2024-03-29 03:15:46,Cash,140.0
4330,4330,2024-10-08 04:57:15,Cash,280.0
4331,4331,2024-02-13 14:27:16,Cash,35.0
4332,4332,2024-03-20 12:28:22,Cash,70.0
4333,4333,2024-05-04 23:00:13,Transfer,250.0
4334,4334,2024-11-08 02:14:15,Card,150.0
4335,4335,2024-12-05 08:22:38,Card,50.0
