id,table_id,employee_id,order_date,total_price,status,reservation_id
3871,12,15,2024-02-04 00:24:49,70.0,Paid,3871
3872,9,11,2024-02-24 21:58:23,20.0,Paid,3872
3873,11,11,2024-04-02 08:36:12,350.0,Paid,3873
3874,14,12,2024-05-19 15:28:56,170.0,Paid,3874
3875,2,14,2024-03-26 16:26:17,30.0,Paid,3875
3876,12,13,2024-01-19 01:38:18,280.0,Paid,3876
3877,7,15,2024-05-16 16:12:03,320.0,Paid,3877
3878,10,15,2024-01-24 13:32:52,70.0,Paid,3878
3879,11,11,2024-11-28 20:42:04,105.0,Paid,3879
3880,7,14,2024-01-10 22:18:46,130.0,Paid,3880
3881,10,15,2024-12-04 15:40:48,50.0,Paid,3881
3882,3,11,2024-11-28 06:22:45,280.0,Paid,3882
3883,16,12,2024-09-29 10:04:30,150.0,Paid,3883
3884,6,15,2024-08-25 18:03:28,225.0,Paid,3884
3885,17,14,2024-02-02 07:27:14,105.0,Paid,3885
3886,5,14,2024-03-21 02:54:41,280.0,Paid,3886
3887,16,14,2024-09-18 09:07:10,140.0,Paid,3887
3888,6,13,2024-08-09 03:53:29,40.0,Paid,3888
3889,6,12,2024-05-27 03:41:21,70.0,Paid,3889
3890,1,15,2024-07-07 23:24:38,150.0,Paid,3890
3891,13,11,2024-04-17 03:33:14,175.0,Paid,3891
3892,6,11,2024-08-29 16:34:32,75.0,Paid,3892
3893,11,11,2024-09-22 13:57:08,260.0,Paid,3893
3894,16,14,2024-05-11 12:56:00,150.0,Paid,3894
3895,13,13,2024-11-23 07:00:23,160.0,Paid,3895
3896,20,11,2024-06-09 06:28:34,350.0,Paid,3896
3897,2,14,2024-06-03 01:10:29,180.0,Paid,3897
3898,5,12,2024-06-28 21:50:31,120.0,Paid,3898
3899,12,13,2024-08-31 22:03:15,70.0,Paid,3899
3900,11,12,2024-07-28 16:41:55,70.0,Paid,3900
3901,16,12,2024-04-14 13:54:26,300.0,Paid,3901
3902,14,11,2024-04-29 17:50:36,400.0,Paid,3902
3903,7,11,2024-05-14 08:57:21,400.0,Paid,3903
3904,9,12,2024-11-11 07:23:02,350.0,Paid,3904
3905,8,13,2024-03-21 19:16:50,210.0,Paid,3905
3906,9,13,2024-07-04 09:48:04,50.0,Paid,3906
3907,6,11,2024-04-11 09:31:39,70.0,Paid,3907
3908,20,14,2024-01-23 14:50:05,120.0,Paid,3908
3909,8,12,2024-03-05 17:17:42,175.0,Paid,3909
3910,12,15,2024-03-01 08:38:05,150.0,Paid,3910
3911,10,12,2024-05-12 17:49:03,280.0,Paid,3911
3912,4,12,2024-09-18 06:06:13,175.0,Paid,3912
3913,3,15,2024-01-22 13:13:59,340.0,Paid,3913
3914,9,13,2024-07-24 18:02:55,400.0,Paid,3914
3915,17,13,2024-09-24 12:59:20,105.0,Paid,3915
3916,12,14,2024-04-19 02:01:55,160.0,Paid,3916
3917,1,14,2023-12-31 00:20:17,160.0,Paid,3917
3918,17,14,2024-01-07 12:15:46,150.0,Paid,3918
3919,13,12,2024-11-06 07:10:34,80.0,Paid,3919
3920,4,12,2024-10-24 05:41:42,300.0,Paid,3920
3921,19,14,2024-09-11 17:47:18,375.0,Paid,3921
3922,1,11,2024-02-02 08:44:58,375.0,Paid,3922
3923,20,12,2024-05-30 11:32:08,240.0,Paid,3923
3924,20,11,2024-05-21 00:07:21,350.0,Paid,3924
3925,8,15,2024-06-30 06:46:34,70.0,Paid,3925
3926,1,13,2024-03-16 17:49:14,250.0,Paid,3926
3927,20,13,2023-12-31 03:29:53,70.0,Paid,3927
3928,5,12,2024-12-04 13:09:48,280.0,Paid,3928
3929,19,12,2023-12-25 23:48:04,35.0,Paid,3929
3930,2,15,2024-01-21 15:20:59,120.0,Paid,3930
3931,10,12,2024-07-15 12:10:25,350.0,Paid,3931
3932,5,11,2024-09-24 04:20:52,140.0,Paid,3932
3933,17,13,2024-04-16 11:44:23,425.0,Paid,3933
3934,12,13,2024-10-11 20:55:11,320.0,Paid,3934
3935,13,12,2024-10-26 16:15:34,225.0,Paid,3935
3936,16,13,2024-08-13 06:07:00,400.0,Paid,3936
3937,15,14,2024-07-19 11:29:44,30.0,Paid,3937
3938,9,12,2024-06-29 00:47:18,70.0,Paid,3938
3939,16,15,2024-12-05 16:12:52,375.0,Paid,3939
3940,18,13,2024-03-21 14:26:00,300.0,Paid,3940
3941,18,14,2024-04-02 08:18:02,210.0,Paid,3941
3942,16,14,2024-01-23 14:06:12,20.0,Paid,3942
3943,15,12,2024-07-14 06:57:04,200.0,Paid,3943
3944,18,15,2024-02-04 11:53:59,350.0,Paid,3944
3945,10,15,2024-03-03 17:37:00,210.0,Paid,3945
3946,14,11,2024-05-15 09:14:49,175.0,Paid,3946
3947,15,12,2024-11-05 12:18:38,40.0,Paid,3947
3948,18,12,2024-09-14 15:37:02,350.0,Paid,3948
3949,7,14,2024-09-15 20:02:54,500.0,Paid,3949
3950,9,14,2024-09-17 19:52:03,80.0,Paid,3950
3951,20,11,2024-03-05 15:17:18,50.0,Paid,3951
3952,1,11,2024-07-10 20:43:02,425.0,Paid,3952
3953,5,15,2024-04-06 01:09:01,80.0,Paid,3953
3954,1,13,2024-06-29 08:51:56,100.0,Paid,3954
3955,5,13,2024-10-10 18:04:38,30.0,Paid,3955
3956,7,13,2024-05-10 13:02:00,70.0,Paid,3956
3957,15,11,2024-08-17 04:33:31,400.0,Paid,3957
3958,8,13,2024-10-11 23:39:11,140.0,Paid,3958
3959,5,13,2024-04-13 13:08:44,80.0,Paid,3959
3960,17,13,2024-04-24 01:15:16,375.0,Paid,3960
3961,19,14,2024-11-26 18:06:58,425.0,Paid,3961
3962,10,12,2024-09-18 20:08:52,70.0,Paid,3962
3963,15,14,2024-04-18 18:44:40,170.0,Paid,3963
3964,8,14,2024-08-05 07:21:22,80.0,Paid,3964
3965,18,13,2024-09-13 16:19:58,280.0,Paid,3965
3966,11,11,2024-03-19 08:22:14,140.0,Paid,3966
3967,13,12,2024-02-29 00:09:01,60.0,Paid,3967
3968,1,14,2024-05-30 22:06:11,280.0,Paid,3968
3969,3,11,2024-08-06 09:46:59,80.0,Paid,3969
3970,7,13,2024-10-09 00:42:33,280.0,Paid,3970
3971,13,13,2024-08-30 00:52:42,210.0,Paid,3971
3972,17,13,2024-05-02 17:31:17,280.0,Paid,3972
3973,20,11,2024-01-07 13:03:19,160.0,Paid,3973
3974,10,11,2024-11-11 06:28:57,85.0,Paid,3974
3975,19,11,2024-03-27 16:06:04,300.0,Paid,3975
3976,15,13,2024-04-27 16:10:46,260.0,Paid,3976
3977,10,12,2024-01-05 05:44:22,210.0,Paid,3977
3978,6,13,2024-04-03 20:03:38,150.0,Paid,3978
3979,14,14,2024-09-10 06:37:18,140.0,Paid,3979
3980,4,15,2024-04-07 21:31:11,250.0,Paid,3980
3981,16,14,2023-12-25 11:44:50,280.0,Paid,3981
3982,4,15,2024-09-26 05:34:13,300.0,Paid,3982
3983,15,14,2024-01-12 00:21:33,170.0,Paid,3983
3984,2,14,2024-10-01 08:41:20,90.0,Paid,3984
3985,4,15,2024-02-20 23:13:53,255.0,Paid,3985
3986,18,13,2024-03-14 21:37:51,160.0,Paid,3986
3987,7,12,2024-05-06 14:36:21,70.0,Paid,3987
3988,7,14,2024-04-26 06:38:45,140.0,Paid,3988
3989,16,11,2024-11-29 09:23:22,210.0,Paid,3989
3990,16,14,2024-03-24 13:04:08,85.0,Paid,3990
3991,18,11,2024-05-14 10:35:24,280.0,Paid,3991
3992,11,15,2024-10-07 09:36:59,350.0,Paid,3992
3993,12,14,2024-06-14 05:37:46,255.0,Paid,3993
3994,1,11,2024-10-01 21:55:56,350.0,Paid,3994
3995,1,13,2024-03-20 03:05:12,120.0,Paid,3995
3996,9,15,2024-12-03 06:25:47,250.0,Paid,3996
3997,9,11,2024-10-07 01:47:11,10.0,Paid,3997
3998,3,11,2024-10-08 07:29:17,400.0,Paid,3998
3999,15,15,2024-07-18 09:21:50,425.0,Paid,3999
4000,4,15,2024-06-29 19:17:01,90.0,Paid,4000
4001,3,14,2024-03-01 16:05:01,140.0,Paid,4001
4002,9,12,2024-07-19 08:45:24,195.0,Paid,4002
4003,17,11,2024-09-21 16:16:30,120.0,Paid,4003
4004,18,14,2024-07-28 10:49:36,140.0,Paid,4004
4005,14,12,2024-04-01 12:05:37,50.0,Paid,4005
4006,2,11,2024-10-17 00:05:52,70.0,Paid,4006
4007,16,13,2024-05-01 21:50:38,150.0,Paid,4007
4008,1,14,2024-07-15 12:42:36,75.0,Paid,4008
4009,6,14,2024-02-20 22:58:54,280.0,Paid,4009
4010,19,11,2024-08-21 02:21:00,425.0,Paid,4010
4011,19,11,2024-07-08 09:03:08,50.0,Paid,4011
4012,3,15,2024-10-17 15:49:06,240.0,Paid,4012
4013,3,12,2024-08-07 09:22:32,50.0,Paid,4013
4014,10,15,2024-09-15 10:19:00,400.0,Paid,4014
4015,3,13,2024-02-10 12:27:07,320.0,Paid,4015
4016,19,12,2024-03-08 03:42:25,140.0,Paid,4016
4017,15,15,2024-09-02 14:36:29,175.0,Paid,4017
4018,16,13,2024-11-19 09:59:14,130.0,Paid,4018
4019,15,11,2024-07-31 23:14:04,140.0,Paid,4019
4020,18,12,2024-08-25 13:45:54,200.0,Paid,4020
4021,11,15,2024-03-24 16:57:25,175.0,Paid,4021
4022,19,13,2024-08-09 08:48:27,210.0,Paid,4022
4023,14,14,2024-06-13 07:50:13,140.0,Paid,4023
4024,1,15,2024-11-30 15:47:15,240.0,Paid,4024
4025,17,14,2024-12-03 18:36:51,80.0,Paid,4025
4026,10,11,2024-01-03 02:51:31,320.0,Paid,4026
4027,3,12,2024-11-10 12:06:13,160.0,Paid,4027
4028,8,15,2024-06-08 20:14:51,50.0,Paid,4028
4029,9,11,2024-01-07 20:59:50,70.0,Paid,4029
4030,7,15,2024-07-07 12:55:28,65.0,Paid,4030
4031,7,14,2024-05-27 20:06:09,210.0,Paid,4031
4032,3,12,2024-06-05 05:13:17,105.0,Paid,4032
4033,11,13,2024-07-30 01:22:47,80.0,Paid,4033
4034,20,15,2024-02-01 06:25:18,170.0,Paid,4034
4035,11,12,2024-03-15 02:09:05,255.0,Paid,4035
4036,5,15,2024-11-14 19:50:46,140.0,Paid,4036
4037,19,15,2024-05-17 22:37:58,135.0,Paid,4037
4038,12,12,2024-09-05 18:46:58,175.0,Paid,4038
4039,11,12,2024-11-27 04:39:12,120.0,Paid,4039
4040,7,13,2024-05-07 02:27:53,350.0,Paid,4040
4041,7,13,2024-08-23 23:01:38,105.0,Paid,4041
4042,4,12,2024-07-02 08:29:07,65.0,Paid,4042
4043,18,12,2024-03-11 09:11:27,140.0,Paid,4043
4044,7,13,2024-04-11 12:13:50,170.0,Paid,4044
4045,11,15,2024-05-16 01:17:38,240.0,Paid,4045
4046,10,15,2024-10-07 02:01:48,30.0,Paid,4046
4047,7,11,2024-03-18 09:06:15,30.0,Paid,4047
4048,3,11,2024-09-28 19:04:45,45.0,Paid,4048
4049,15,11,2024-07-30 01:30:36,170.0,Paid,4049
4050,4,14,2024-03-02 14:35:58,255.0,Paid,4050
4051,17,13,2024-11-24 07:39:13,140.0,Paid,4051
4052,12,11,2024-04-01 23:31:19,140.0,Paid,4052
4053,1,11,2024-10-18 14:23:49,320.0,Paid,4053
4054,15,14,2024-09-20 15:05:57,80.0,Paid,4054
4055,15,11,2024-05-18 15:21:43,320.0,Paid,4055
4056,1,11,2024-08-19 03:15:38,210.0,Paid,4056
4057,8,12,2024-11-17 09:45:05,140.0,Paid,4057
4058,9,14,2024-06-26 01:57:45,300.0,Paid,4058
4059,2,11,2024-03-26 16:21:47,105.0,Paid,4059
4060,12,15,2024-01-21 19:18:05,120.0,Paid,4060
4061,10,11,2024-02-04 10:59:32,210.0,Paid,4061
4062,12,12,2024-03-20 10:39:31,160.0,Paid,4062
4063,5,12,2024-09-12 15:50:53,225.0,Paid,4063
4064,3,12,2024-08-11 13:05:12,375.0,Paid,4064
4065,5,14,2024-03-12 13:59:05,350.0,Paid,4065
4066,12,14,2024-06-20 03:17:14,140.0,Paid,4066
4067,4,11,2024-04-27 18:26:17,140.0,Paid,4067
4068,4,11,2024-02-23 18:24:24,210.0,Paid,4068
4069,13,11,2024-02-01 04:16:02,170.0,Paid,4069
4070,15,13,2024-01-24 17:28:57,30.0,Paid,4070
4071,16,14,2024-03-13 20:12:02,70.0,Paid,4071
4072,5,15,2024-04-15 19:06:58,80.0,Paid,4072
4073,16,11,2024-03-19 09:51:58,280.0,Paid,4073
4074,7,15,2024-09-30 06:30:52,400.0,Paid,4074
4075,9,15,2024-02-22 09:37:51,135.0,Paid,4075
4076,11,11,2024-08-29 05:57:05,425.0,Paid,4076
4077,12,12,2024-04-18 11:40:13,280.0,Paid,4077
4078,12,12,2024-10-21 08:58:40,180.0,Paid,4078
4079,19,12,2024-01-11 20:36:11,70.0,Paid,4079
4080,16,15,2024-01-02 06:24:36,260.0,Paid,4080
4081,14,11,2024-03-07 09:30:17,150.0,Paid,4081
4082,19,14,2024-04-23 02:17:04,140.0,Paid,4082
4083,8,14,2024-10-06 02:11:26,160.0,Paid,4083
4084,20,15,2024-02-20 10:14:07,210.0,Paid,4084
4085,12,11,2024-03-19 06:58:23,120.0,Paid,4085
4086,15,12,2024-07-25 05:37:03,30.0,Paid,4086
4087,9,15,2024-09-25 22:54:40,85.0,Paid,4087
4088,10,11,2024-08-30 00:21:54,70.0,Paid,4088
4089,1,14,2024-08-05 09:08:03,120.0,Paid,4089
4090,5,14,2024-12-18 12:17:19,60.0,Paid,4090
4091,14,12,2024-07-26 05:00:52,140.0,Paid,4091
4092,10,15,2024-12-11 01:04:02,400.0,Paid,4092
4093,13,12,2024-01-10 20:45:06,225.0,Paid,4093
4094,8,11,2024-08-02 19:19:50,120.0,Paid,4094
4095,4,12,2024-05-07 00:24:30,210.0,Paid,4095
4096,7,13,2024-09-12 18:50:02,350.0,Paid,4096
4097,15,14,2024-12-22 15:04:38,180.0,Paid,4097
4098,3,15,2024-07-31 01:28:28,150.0,Paid,4098
4099,6,11,2024-01-31 10:53:13,130.0,Paid,4099
4100,15,15,2024-01-28 16:46:24,80.0,Paid,4100
4101,7,15,2024-02-09 15:39:09,300.0,Paid,4101
4102,10,15,2024-03-28 20:11:50,140.0,Paid,4102
4103,9,14,2024-07-04 18:48:43,140.0,Paid,4103
4104,16,11,2024-05-21 15:33:07,30.0,Paid,4104
4105,16,15,2024-11-29 14:17:41,210.0,Paid,4105
4106,4,14,2024-11-26 15:52:11,210.0,Paid,4106
4107,7,14,2024-03-21 21:32:38,175.0,Paid,4107
4108,7,12,2024-09-17 22:29:54,140.0,Paid,4108
4109,9,15,2024-03-24 11:48:01,170.0,Paid,4109
4110,3,14,2024-11-10 13:08:25,350.0,Paid,4110
4111,19,15,2024-09-30 00:32:53,350.0,Paid,4111
4112,11,12,2024-04-18 13:54:37,240.0,Paid,4112
4113,2,12,2024-01-27 04:02:19,350.0,Paid,4113
4114,11,12,2024-03-14 13:02:19,280.0,Paid,4114
4115,12,15,2024-01-02 23:57:30,70.0,Paid,4115
4116,11,13,2024-01-26 14:41:27,170.0,Paid,4116
4117,5,12,2024-02-06 16:38:29,70.0,Paid,4117
4118,19,13,2024-08-16 22:36:24,140.0,Paid,4118
4119,4,14,2024-11-10 00:30:45,80.0,Paid,4119
4120,5,13,2024-06-09 10:23:19,200.0,Paid,4120
4121,10,14,2024-03-17 11:47:34,350.0,Paid,4121
4122,9,15,2024-03-14 16:14:24,140.0,Paid,4122
4123,18,15,2024-07-06 11:54:12,210.0,Paid,4123
4124,10,15,2024-05-26 18:38:07,10.0,Paid,4124
4125,5,13,2024-01-30 02:32:40,160.0,Paid,4125
4126,18,12,2024-02-08 22:43:07,40.0,Paid,4126
4127,4,15,2024-09-11 16:08:52,60.0,Paid,4127
4128,2,15,2024-05-24 06:07:07,20.0,Paid,4128
4129,18,13,2024-09-10 16:15:02,210.0,Paid,4129
4130,7,15,2024-12-22 09:04:37,425.0,Paid,4130
4131,8,11,2024-04-16 09:44:55,175.0,Paid,4131
4132,13,11,2024-03-05 09:54:05,150.0,Paid,4132
4133,9,12,2024-07-07 22:15:10,80.0,Paid,4133
4134,5,15,2024-07-31 15:17:43,85.0,Paid,4134
4135,19,11,2024-04-20 12:59:37,200.0,Paid,4135
4136,10,13,2024-09-20 09:44:11,210.0,Paid,4136
4137,7,11,2024-07-16 11:13:12,280.0,Paid,4137
4138,5,12,2024-05-16 10:03:49,340.0,Paid,4138
4139,13,12,2024-03-26 08:05:07,350.0,Paid,4139
4140,1,14,2024-08-12 07:22:45,200.0,Paid,4140
4141,20,12,2024-05-02 00:28:36,30.0,Paid,4141
4142,10,11,2024-11-17 22:51:41,70.0,Paid,4142
4143,9,14,2024-07-20 23:16:40,340.0,Paid,4143
4144,4,14,2024-03-16 17:38:15,280.0,Paid,4144
4145,2,15,2024-06-04 05:04:23,70.0,Paid,4145
4146,12,11,2024-03-11 12:59:57,130.0,Paid,4146
4147,13,14,2024-12-21 05:30:58,120.0,Paid,4147
4148,18,15,2023-12-26 07:58:29,70.0,Paid,4148
4149,8,12,2024-04-20 23:05:02,140.0,Paid,4149
4150,7,15,2024-01-15 08:22:02,350.0,Paid,4150
4151,19,11,2024-06-14 14:20:46,350.0,Paid,4151
4152,5,11,2024-03-02 12:37:34,210.0,Paid,4152
4153,9,12,2024-09-14 19:10:44,350.0,Paid,4153
4154,2,12,2024-03-08 14:40:56,70.0,Paid,4154
4155,15,13,2024-11-22 00:55:10,160.0,Paid,4155
4156,10,12,2024-11-08 04:18:18,320.0,Paid,4156
4157,3,13,2024-12-21 10:53:55,175.0,Paid,4157
4158,10,12,2024-02-25 18:34:05,180.0,Paid,4158
4159,4,11,2024-01-11 00:27:54,70.0,Paid,4159
4160,9,11,2024-06-29 20:25:32,70.0,Paid,4160
4161,11,13,2024-05-23 23:20:09,175.0,Paid,4161
4162,4,11,2024-03-20 11:47:42,375.0,Paid,4162
4163,20,11,2024-06-09 14:10:07,140.0,Paid,4163
4164,2,15,2024-01-02 21:35:19,70.0,Paid,4164
4165,14,15,2024-09-16 18:30:45,210.0,Paid,4165
4166,16,15,2024-01-13 07:33:52,250.0,Paid,4166
4167,18,11,2024-08-30 06:17:49,300.0,Paid,4167
4168,12,12,2024-05-31 10:08:50,400.0,Paid,4168
4169,2,13,2024-09-30 08:15:33,240.0,Paid,4169
4170,17,12,2024-06-14 22:47:46,255.0,Paid,4170
4171,3,15,2024-06-30 08:43:28,340.0,Paid,4171
4172,3,11,2024-07-04 10:43:15,80.0,Paid,4172
4173,6,12,2024-08-03 18:19:43,100.0,Paid,4173
4174,16,12,2024-07-04 14:39:21,140.0,Paid,4174
4175,1,13,2024-05-22 04:32:02,35.0,Paid,4175
4176,12,15,2024-03-20 02:14:31,210.0,Paid,4176
4177,20,15,2024-10-04 21:57:50,225.0,Paid,4177
4178,13,14,2024-03-28 00:16:24,60.0,Paid,4178
4179,7,12,2024-10-10 17:58:08,105.0,Paid,4179
4180,13,13,2024-05-28 01:58:17,150.0,Paid,4180
4181,6,11,2024-04-18 02:45:52,175.0,Paid,4181
4182,15,14,2024-11-27 02:19:35,200.0,Paid,4182
4183,14,15,2024-05-02 23:36:30,80.0,Paid,4183
4184,20,13,2023-12-27 22:25:08,180.0,Paid,4184
4185,5,13,2024-10-06 13:33:22,280.0,Paid,4185
4186,20,13,2024-01-27 14:33:40,80.0,Paid,4186
4187,12,13,2024-07-09 05:32:37,20.0,Paid,4187
4188,10,12,2024-09-04 09:58:46,300.0,Paid,4188
4189,3,12,2024-04-24 13:05:56,35.0,Paid,4189
4190,17,13,2024-02-17 07:42:41,30.0,Paid,4190
4191,16,14,2024-07-07 19:23:35,160.0,Paid,4191
4192,5,15,2024-03-09 13:46:35,350.0,Paid,4192
4193,3,15,2024-06-03 08:18:27,210.0,Paid,4193
4194,15,13,2024-07-12 23:30:58,240.0,Paid,4194
4195,2,13,2024-06-08 04:55:55,40.0,Paid,4195
4196,10,14,2024-08-13 13:01:37,70.0,Paid,4196
4197,1,11,2024-10-08 13:28:26,210.0,Paid,4197
4198,2,13,2024-08-11 08:56:23,75.0,Paid,4198
4199,9,11,2024-10-23 20:10:00,425.0,Paid,4199
4200,10,11,2024-08-12 23:49:28,70.0,Paid,4200
4201,16,12,2024-01-07 04:06:24,70.0,Paid,4201
4202,19,13,2024-10-16 03:17:13,60.0,Paid,4202
4203,19,11,2024-09-10 19:52:02,320.0,Paid,4203
4204,10,13,2024-11-22 05:46:45,300.0,Paid,4204
4205,8,15,2024-10-06 06:29:53,140.0,Paid,4205
4206,1,11,2024-03-09 14:03:10,175.0,Paid,4206
4207,7,12,2024-05-25 21:34:50,140.0,Paid,4207
4208,17,14,2024-05-11 02:23:29,10.0,Paid,4208
4209,14,12,2024-08-08 23:42:26,35.0,Paid,4209
4210,17,11,2024-08-07 08:53:59,255.0,Paid,4210
4211,11,12,2024-10-08 08:25:28,350.0,Paid,4211
4212,13,15,2024-04-19 03:45:07,35.0,Paid,4212
4213,18,11,2024-07-02 18:35:04,105.0,Paid,4213
4214,20,15,2024-12-21 02:46:38,175.0,Paid,4214
4215,13,13,2024-01-02 23:49:30,260.0,Paid,4215
4216,5,15,2024-09-05 17:55:42,340.0,Paid,4216
4217,13,14,2024-06-07 16:41:24,140.0,Paid,4217
4218,13,11,2024-11-18 13:34:07,90.0,Paid,4218
4219,16,14,2024-04-13 12:48:55,140.0,Paid,4219
4220,8,11,2024-05-16 19:08:34,180.0,Paid,4220
4221,3,12,2024-02-10 18:58:40,210.0,Paid,4221
4222,11,12,2024-08-17 13:05:00,80.0,Paid,4222
4223,17,11,2024-05-08 18:40:56,80.0,Paid,4223
4224,17,15,2024-02-23 03:47:56,320.0,Paid,4224
4225,12,14,2023-12-31 18:43:31,35.0,Paid,4225
4226,15,11,2024-03-01 17:05:04,280.0,Paid,4226
4227,14,11,2024-04-11 00:49:33,350.0,Paid,4227
4228,10,11,2024-01-20 11:38:39,160.0,Paid,4228
4229,11,13,2024-08-17 16:55:27,120.0,Paid,4229
4230,17,13,2024-05-13 20:39:10,70.0,Paid,4230
4231,14,14,2024-08-21 04:36:43,30.0,Paid,4231
4232,11,13,2024-07-09 17:36:07,280.0,Paid,4232
4233,17,11,2024-06-23 02:40:33,40.0,Paid,4233
4234,14,11,2024-11-06 02:17:23,70.0,Paid,4234
4235,19,12,2024-07-23 18:49:16,20.0,Paid,4235
4236,14,14,2024-12-04 09:36:06,20.0,Paid,4236
4237,7,13,2024-02-11 18:39:42,80.0,Paid,4237
4238,15,14,2024-10-14 22:42:47,200.0,Paid,4238
4239,8,14,2024-07-24 22:23:31,50.0,Paid,4239
4240,15,12,2024-09-01 01:05:36,80.0,Paid,4240
4241,9,12,2024-10-19 05:31:14,400.0,Paid,4241
4242,11,14,2024-04-05 18:57:46,120.0,Paid,4242
4243,10,12,2024-09-28 11:47:44,175.0,Paid,4243
4244,10,11,2024-01-25 00:11:11,210.0,Paid,4244
4245,14,12,2024-12-03 13:00:15,130.0,Paid,4245
4246,11,15,2024-03-10 20:34:14,35.0,Paid,4246
4247,3,13,2024-07-01 17:10:16,80.0,Paid,4247
4248,19,13,2024-01-06 17:00:51,210.0,Paid,4248
4249,7,15,2024-09-17 15:49:52,375.0,Paid,4249
4250,17,11,2024-06-25 20:42:57,210.0,Paid,4250
4251,1,12,2024-10-23 06:48:43,65.0,Paid,4251
4252,8,12,2024-03-07 04:16:42,90.0,Paid,4252
4253,10,11,2024-06-13 05:50:10,170.0,Paid,4253
4254,9,15,2024-11-21 13:54:40,70.0,Paid,4254
4255,20,13,2024-12-09 14:03:14,140.0,Paid,4255
4256,19,12,2024-11-24 23:00:05,195.0,Paid,4256
4257,13,15,2024-10-15 05:26:26,175.0,Paid,4257
4258,20,13,2024-04-10 15:03:01,65.0,Paid,4258
4259,17,11,2024-12-03 18:13:41,300.0,Paid,4259
4260,18,12,2024-11-03 15:54:26,350.0,Paid,4260
4261,8,12,2024-02-07 02:07:44,280.0,Paid,4261
4262,19,11,2024-06-29 04:02:32,75.0,Paid,4262
4263,12,11,2024-03-10 10:02:00,120.0,Paid,4263
4264,14,12,2024-07-27 21:27:11,225.0,Paid,4264
4265,7,14,2024-11-14 21:52:07,105.0,Paid,4265
4266,13,15,2024-09-27 07:29:38,60.0,Paid,4266
4267,17,14,2024-02-16 19:56:25,175.0,Paid,4267
4268,7,15,2024-03-27 03:10:51,30.0,Paid,4268
4269,18,11,2024-03-13 17:33:43,280.0,Paid,4269
4270,20,15,2024-10-19 02:30:54,325.0,Paid,4270
4271,5,12,2024-05-04 18:54:08,35.0,Paid,4271
4272,2,12,2024-05-16 15:57:33,160.0,Paid,4272
4273,6,13,2024-11-04 08:21:08,170.0,Paid,4273
4274,18,14,2024-02-24 16:27:32,200.0,Paid,4274
4275,5,15,2024-11-11 04:12:13,500.0,Paid,4275
4276,7,12,2024-06-26 10:07:58,130.0,Paid,4276
4277,12,15,2024-08-27 03:32:04,240.0,Paid,4277
4278,10,11,2024-12-06 19:58:28,375.0,Paid,4278
4279,18,12,2024-11-09 21:51:20,175.0,Paid,4279
4280,17,15,2024-07-30 01:12:30,65.0,Paid,4280
4281,2,12,2024-06-01 18:21:57,70.0,Paid,4281
4282,2,11,2024-02-20 14:46:47,140.0,Paid,4282
4283,16,15,2024-11-13 17:53:41,280.0,Paid,4283
4284,3,14,2024-05-19 20:07:46,130.0,Paid,4284
4285,6,13,2024-08-24 13:57:51,255.0,Paid,4285
4286,13,12,2024-12-21 15:51:19,120.0,Paid,4286
4287,13,11,2024-02-21 19:02:06,30.0,Paid,4287
4288,15,14,2024-09-24 16:25:37,225.0,Paid,4288
4289,3,15,2024-09-30 06:05:08,35.0,Paid,4289
4290,5,14,2024-12-09 08:09:38,120.0,Paid,4290
4291,3,11,2024-06-26 11:49:05,40.0,Paid,4291
4292,16,13,2024-06-18 03:30:12,240.0,Paid,4292
4293,12,11,2024-02-18 17:22:43,70.0,Paid,4293
4294,11,14,2024-03-31 23:34:34,280.0,Paid,4294
4295,18,13,2024-04-05 17:25:16,90.0,Paid,4295
4296,1,14,2024-01-30 02:51:56,70.0,Paid,4296
4297,19,13,2024-07-05 12:16:58,210.0,Paid,4297
4298,12,15,2024-07-02 12:26:33,240.0,Paid,4298
4299,7,13,2024-11-23 22:03:21,35.0,Paid,4299
4300,9,13,2024-01-10 06:30:46,320.0,Paid,4300
4301,13,13,2024-12-03 01:27:20,200.0,Paid,4301
4302,20,14,2024-11-28 13:21:04,160.0,Paid,4302
4303,2,12,2024-01-13 16:12:24,70.0,Paid,4303
4304,17,12,2024-07-28 02:50:14,150.0,Paid,4304
4305,4,11,2024-04-13 02:48:30,70.0,Paid,4305
4306,19,11,2024-09-11 20:45:37,300.0,Paid,4306
4307,3,11,2024-01-09 19:29:26,70.0,Paid,4307
4308,16,13,2023-12-27 10:09:03,20.0,Paid,4308
4309,4,14,2024-10-02 20:53:41,160.0,Paid,4309
4310,1,13,2024-07-14 16:20:28,300.0,Paid,4310
4311,18,12,2024-06-05 06:35:01,280.0,Paid,4311
4312,13,11,2024-08-15 06:12:07,105.0,Paid,4312
4313,11,14,2024-01-28 02:48:54,135.0,Paid,4313
4314,19,15,2024-11-06 11:00:29,120.0,Paid,4314
4315,15,13,2024-04-20 19:41:27,50.0,Paid,4315
4316,11,15,2024-01-17 16:45:06,140.0,Paid,4316
4317,8,11,2024-04-13 09:41:33,70.0,Paid,4317
4318,16,14,2024-02-29 11:31:00,80.0,Paid,4318
4319,20,11,2024-08-07 02:46:51,280.0,Paid,4319
4320,4,14,2024-03-14 20:34:31,280.0,Paid,4320
