id,order_id,menu_id,quantity,price,table_id
2744,2744,62,1,30.0,3
2745,2745,62,3,90.0,9
2746,2746,26,4,340.0,12
2747,2747,13,4,200.0,1
2748,2748,20,2,150.0,2
2749,2749,58,5,200.0,2
2750,2750,64,4,140.0,10
2751,2751,13,5,250.0,10
2752,2752,21,4,320.0,8
2753,2753,46,2,20.0,12
2754,2754,62,3,90.0,2
2755,2755,58,5,200.0,14
2756,2756,17,1,85.0,10
2757,2757,13,2,100.0,20
2758,2758,64,2,70.0,17
2759,2759,36,5,350.0,15
2760,2760,57,5,50.0,18
2761,2761,46,2,20.0,10
2762,2762,8,4,260.0,1
2763,2763,4,3,240.0,14
2764,2764,57,3,30.0,18
2765,2765,20,2,150.0,3
2766,2766,19,4,280.0,17
2767,2767,14,5,350.0,5
2768,2768,64,4,140.0,13
2769,2769,57,2,20.0,17
2770,2770,17,5,425.0,12
2771,2771,39,1,75.0,19
2772,2772,58,4,160.0,20
2773,2773,7,2,120.0,7
2774,2774,20,3,225.0,1
2775,2775,65,3,105.0,13
2776,2776,46,3,30.0,9
2777,2777,31,3,210.0,3
2778,2778,21,1,80.0,14
2779,2779,32,2,140.0,7
2780,2780,4,2,160.0,9
2781,2781,58,2,80.0,12
2782,2782,8,2,130.0,20
2783,2783,36,2,140.0,10
2784,2784,61,5,175.0,13
2785,2785,61,1,35.0,7
2786,2786,61,5,175.0,2
2787,2787,8,2,130.0,10
2788,2788,64,4,140.0,4
2789,2789,31,5,350.0,1
2790,2790,39,3,225.0,11
2791,2791,65,1,35.0,20
2792,2792,46,3,30.0,6
2793,2793,61,4,140.0,2
2794,2794,5,1,40.0,6
2795,2795,61,4,140.0,3
2796,2796,4,1,80.0,13
2797,2797,31,1,70.0,17
2798,2798,31,4,280.0,12
2799,2799,21,1,80.0,13
2800,2800,22,5,350.0,20
2801,2801,22,5,350.0,8
2802,2802,20,5,375.0,9
2803,2803,8,3,195.0,6
2804,2804,19,3,210.0,16
2805,2805,39,2,150.0,11
2806,2806,57,3,30.0,8
2807,2807,22,4,280.0,10
2808,2808,17,5,425.0,17
2809,2809,22,1,70.0,14
2810,2810,36,1,70.0,11
2811,2811,14,1,70.0,20
2812,2812,8,2,130.0,3
2813,2813,17,5,425.0,18
2814,2814,8,3,195.0,12
2815,2815,57,3,30.0,5
2816,2816,5,2,80.0,11
2817,2817,8,1,65.0,7
2818,2818,58,4,160.0,11
2819,2819,13,1,50.0,9
2820,2820,31,5,350.0,15
2821,2821,20,2,150.0,17
2822,2822,17,1,85.0,20
2823,2823,59,2,90.0,17
2824,2824,21,2,160.0,10
2825,2825,65,4,140.0,5
2826,2826,61,5,175.0,6
2827,2827,36,4,280.0,19
2828,2828,46,1,10.0,9
2829,2829,32,5,350.0,1
2830,2830,58,5,200.0,7
2831,2831,20,3,225.0,6
2832,2832,22,2,140.0,7
2833,2833,19,4,280.0,12
2834,2834,62,2,60.0,20
2835,2835,62,1,30.0,10
2836,2836,26,2,170.0,19
2837,2837,57,3,30.0,3
2838,2838,61,2,70.0,20
2839,2839,11,3,210.0,13
2840,2840,26,5,425.0,8
2841,2841,14,5,350.0,6
2842,2842,5,5,200.0,2
2843,2843,58,3,120.0,7
2844,2844,5,1,40.0,7
2845,2845,62,5,150.0,9
2846,2846,31,3,210.0,14
2847,2847,18,3,240.0,8
2848,2848,57,5,50.0,20
2849,2849,8,3,195.0,7
2850,2850,20,1,75.0,4
2851,2851,20,3,225.0,16
2852,2852,26,5,425.0,8
2853,2853,61,3,105.0,2
2854,2854,27,4,400.0,19
2855,2855,27,4,400.0,2
2856,2856,27,5,500.0,13
2857,2857,27,3,300.0,19
2858,2858,31,5,350.0,3
2859,2859,65,3,105.0,17
2860,2860,46,4,40.0,8
2861,2861,5,4,160.0,6
2862,2862,21,3,240.0,8
2863,2863,7,1,60.0,1
2864,2864,19,5,350.0,8
2865,2865,13,5,250.0,4
2866,2866,4,4,320.0,11
2867,2867,27,1,100.0,4
2868,2868,8,1,65.0,14
2869,2869,65,2,70.0,5
2870,2870,8,2,130.0,13
2871,2871,7,4,240.0,3
2872,2872,57,3,30.0,14
2873,2873,39,4,300.0,15
2874,2874,17,3,255.0,15
2875,2875,22,3,210.0,5
2876,2876,17,3,255.0,3
2877,2877,11,2,140.0,6
2878,2878,39,3,225.0,18
2879,2879,21,4,320.0,11
2880,2880,64,2,70.0,4
2881,2881,46,2,20.0,6
2882,2882,32,2,140.0,1
2883,2883,7,5,300.0,20
2884,2884,65,5,175.0,2
2885,2885,4,5,400.0,14
2886,2886,36,2,140.0,10
2887,2887,64,5,175.0,3
2888,2888,20,4,300.0,16
2889,2889,32,2,140.0,5
2890,2890,27,3,300.0,12
2891,2891,64,1,35.0,17
2892,2892,8,2,130.0,2
2893,2893,4,4,320.0,10
2894,2894,7,3,180.0,19
2895,2895,8,3,195.0,12
2896,2896,64,2,70.0,18
2897,2897,61,3,105.0,14
2898,2898,13,1,50.0,20
2899,2899,5,1,40.0,6
2900,2900,36,5,350.0,11
2901,2901,21,5,400.0,7
2902,2902,4,3,240.0,4
2903,2903,19,1,70.0,1
2904,2904,57,3,30.0,15
2905,2905,57,1,10.0,9
2906,2906,36,3,210.0,2
2907,2907,65,2,70.0,2
2908,2908,18,2,160.0,20
2909,2909,58,2,80.0,6
2910,2910,62,2,60.0,16
2911,2911,4,4,320.0,14
2912,2912,26,3,255.0,3
2913,2913,8,1,65.0,11
2914,2914,7,3,180.0,3
2915,2915,18,1,80.0,17
2916,2916,62,3,90.0,7
2917,2917,14,1,70.0,8
2918,2918,19,5,350.0,12
2919,2919,64,2,70.0,1
2920,2920,18,5,400.0,19
2921,2921,46,4,40.0,3
2922,2922,18,1,80.0,9
2923,2923,26,5,425.0,18
2924,2924,18,4,320.0,14
2925,2925,20,5,375.0,15
2926,2926,27,5,500.0,3
2927,2927,64,2,70.0,4
2928,2928,57,1,10.0,10
2929,2929,36,4,280.0,17
2930,2930,22,3,210.0,5
2931,2931,27,4,400.0,11
2932,2932,11,3,210.0,15
2933,2933,5,1,40.0,5
2934,2934,32,5,350.0,12
2935,2935,27,4,400.0,15
2936,2936,19,4,280.0,6
2937,2937,7,1,60.0,20
2938,2938,8,5,325.0,17
2939,2939,46,2,20.0,19
2940,2940,62,1,30.0,2
2941,2941,26,5,425.0,8
2942,2942,19,5,350.0,11
2943,2943,26,2,170.0,13
2944,2944,32,4,280.0,13
2945,2945,11,1,70.0,9
2946,2946,46,3,30.0,12
2947,2947,39,2,150.0,16
2948,2948,61,5,175.0,6
2949,2949,58,2,80.0,9
2950,2950,11,1,70.0,15
2951,2951,19,2,140.0,11
2952,2952,39,1,75.0,17
2953,2953,26,1,85.0,4
2954,2954,46,2,20.0,18
2955,2955,58,5,200.0,10
2956,2956,65,1,35.0,11
2957,2957,20,2,150.0,12
2958,2958,27,1,100.0,3
2959,2959,65,2,70.0,9
2960,2960,13,3,150.0,7
2961,2961,39,4,300.0,5
2962,2962,17,2,170.0,17
2963,2963,21,5,400.0,20
2964,2964,64,3,105.0,1
2965,2965,59,4,180.0,11
2966,2966,64,5,175.0,1
2967,2967,58,2,80.0,7
2968,2968,20,2,150.0,3
2969,2969,36,1,70.0,8
2970,2970,27,2,200.0,15
2971,2971,31,4,280.0,5
2972,2972,13,2,100.0,17
2973,2973,65,1,35.0,14
2974,2974,62,5,150.0,11
2975,2975,32,5,350.0,15
2976,2976,8,3,195.0,20
2977,2977,17,5,425.0,16
2978,2978,17,1,85.0,17
2979,2979,19,3,210.0,15
2980,2980,19,2,140.0,3
2981,2981,21,5,400.0,13
2982,2982,20,5,375.0,3
2983,2983,27,2,200.0,7
2984,2984,14,4,280.0,9
2985,2985,27,2,200.0,3
2986,2986,19,1,70.0,3
2987,2987,11,5,350.0,7
2988,2988,61,4,140.0,20
2989,2989,58,3,120.0,2
2990,2990,36,5,350.0,13
2991,2991,17,3,255.0,12
2992,2992,27,4,400.0,10
2993,2993,46,5,50.0,18
2994,2994,13,2,100.0,9
2995,2995,20,4,300.0,13
2996,2996,21,1,80.0,6
2997,2997,8,4,260.0,3
2998,2998,65,3,105.0,5
2999,2999,27,2,200.0,8
3000,3000,5,3,120.0,11
3001,3001,58,1,40.0,9
3002,3002,59,2,90.0,15
3003,3003,13,5,250.0,9
3004,3004,13,3,150.0,5
3005,3005,11,2,140.0,20
3006,3006,59,2,90.0,16
3007,3007,8,2,130.0,12
3008,3008,61,4,140.0,17
3009,3009,64,5,175.0,13
3010,3010,5,4,160.0,11
3011,3011,5,1,40.0,12
3012,3012,46,5,50.0,6
3013,3013,18,1,80.0,16
3014,3014,64,5,175.0,12
3015,3015,21,2,160.0,2
3016,3016,58,5,200.0,10
3017,3017,11,3,210.0,12
3018,3018,20,2,150.0,10
3019,3019,61,2,70.0,17
3020,3020,27,1,100.0,14
3021,3021,46,5,50.0,9
3022,3022,27,2,200.0,1
3023,3023,26,4,340.0,19
3024,3024,7,1,60.0,14
3025,3025,11,2,140.0,9
3026,3026,4,5,400.0,2
3027,3027,21,5,400.0,3
3028,3028,8,5,325.0,18
3029,3029,46,2,20.0,3
3030,3030,7,3,180.0,13
3031,3031,64,5,175.0,15
3032,3032,17,3,255.0,11
3033,3033,32,1,70.0,1
3034,3034,14,3,210.0,11
3035,3035,57,4,40.0,5
3036,3036,20,2,150.0,5
3037,3037,64,5,175.0,6
3038,3038,39,5,375.0,9
3039,3039,61,4,140.0,13
3040,3040,26,2,170.0,4
3041,3041,8,4,260.0,11
3042,3042,14,3,210.0,3
3043,3043,5,1,40.0,5
3044,3044,18,3,240.0,6
3045,3045,39,4,300.0,19
3046,3046,11,3,210.0,13
3047,3047,21,5,400.0,14
3048,3048,17,4,340.0,7
3049,3049,13,4,200.0,1
3050,3050,18,5,400.0,16
3051,3051,22,4,280.0,6
3052,3052,36,2,140.0,3
3053,3053,11,1,70.0,9
3054,3054,18,5,400.0,13
3055,3055,58,5,200.0,11
3056,3056,59,5,225.0,17
3057,3057,31,3,210.0,7
3058,3058,59,4,180.0,4
3059,3059,64,1,35.0,18
3060,3060,4,1,80.0,10
3061,3061,31,2,140.0,3
3062,3062,21,2,160.0,5
3063,3063,19,3,210.0,9
3064,3064,46,5,50.0,1
3065,3065,27,3,300.0,1
3066,3066,7,3,180.0,6
3067,3067,21,4,320.0,14
3068,3068,22,4,280.0,15
3069,3069,19,3,210.0,14
3070,3070,17,1,85.0,13
3071,3071,8,5,325.0,6
3072,3072,17,1,85.0,20
3073,3073,5,2,80.0,11
3074,3074,39,3,225.0,17
3075,3075,32,5,350.0,16
3076,3076,58,5,200.0,20
3077,3077,17,5,425.0,16
3078,3078,20,3,225.0,3
3079,3079,64,3,105.0,12
3080,3080,13,3,150.0,8
3081,3081,65,2,70.0,10
3082,3082,46,1,10.0,5
3083,3083,64,1,35.0,18
3084,3084,4,5,400.0,16
3085,3085,17,5,425.0,20
3086,3086,26,3,255.0,1
3087,3087,26,2,170.0,14
3088,3088,14,5,350.0,5
3089,3089,46,2,20.0,20
3090,3090,14,5,350.0,6
3091,3091,36,5,350.0,10
3092,3092,19,4,280.0,3
3093,3093,36,5,350.0,15
3094,3094,65,4,140.0,6
3095,3095,5,1,40.0,1
3096,3096,19,3,210.0,10
3097,3097,17,5,425.0,2
3098,3098,18,4,320.0,15
3099,3099,59,4,180.0,15
3100,3100,61,3,105.0,19
3101,3101,11,3,210.0,1
3102,3102,13,5,250.0,14
3103,3103,46,4,40.0,4
3104,3104,7,5,300.0,15
3105,3105,13,1,50.0,10
3106,3106,62,1,30.0,13
3107,3107,18,3,240.0,12
3108,3108,61,1,35.0,6
3109,3109,62,4,120.0,15
3110,3110,7,1,60.0,6
3111,3111,22,3,210.0,18
3112,3112,26,4,340.0,16
3113,3113,22,5,350.0,19
3114,3114,22,4,280.0,15
3115,3115,11,1,70.0,5
3116,3116,36,1,70.0,7
3117,3117,8,4,260.0,13
3118,3118,31,2,140.0,5
3119,3119,13,3,150.0,1
3120,3120,14,2,140.0,19
3121,3121,36,2,140.0,8
3122,3122,65,2,70.0,17
3123,3123,36,3,210.0,12
3124,3124,5,1,40.0,20
3125,3125,46,1,10.0,13
3126,3126,62,1,30.0,2
3127,3127,11,4,280.0,18
3128,3128,13,5,250.0,8
3129,3129,57,1,10.0,17
3130,3130,19,3,210.0,12
3131,3131,22,2,140.0,3
3132,3132,13,2,100.0,9
3133,3133,39,5,375.0,1
3134,3134,57,5,50.0,5
3135,3135,31,1,70.0,20
3136,3136,19,3,210.0,10
3137,3137,62,4,120.0,7
3138,3138,31,1,70.0,9
3139,3139,20,5,375.0,2
3140,3140,58,5,200.0,1
3141,3141,26,4,340.0,13
3142,3142,4,3,240.0,6
3143,3143,18,3,240.0,8
3144,3144,36,4,280.0,12
3145,3145,13,1,50.0,19
3146,3146,22,2,140.0,7
3147,3147,27,5,500.0,11
3148,3148,26,2,170.0,9
3149,3149,26,4,340.0,12
3150,3150,22,3,210.0,18
3151,3151,61,1,35.0,6
3152,3152,65,4,140.0,4
3153,3153,58,5,200.0,19
3154,3154,19,3,210.0,19
3155,3155,4,3,240.0,11
3156,3156,32,2,140.0,5
3157,3157,64,1,35.0,3
3158,3158,22,3,210.0,12
3159,3159,39,3,225.0,19
3160,3160,21,3,240.0,14
3161,3161,22,1,70.0,13
3162,3162,7,3,180.0,19
3163,3163,26,4,340.0,14
3164,3164,58,1,40.0,16
3165,3165,46,5,50.0,11
3166,3166,39,5,375.0,19
3167,3167,8,3,195.0,8
3168,3168,21,3,240.0,5
3169,3169,57,4,40.0,3
3170,3170,46,3,30.0,17
3171,3171,13,5,250.0,2
3172,3172,59,4,180.0,9
3173,3173,13,4,200.0,6
3174,3174,4,5,400.0,3
3175,3175,5,5,200.0,9
3176,3176,20,2,150.0,15
3177,3177,5,1,40.0,12
3178,3178,22,3,210.0,16
3179,3179,39,1,75.0,16
3180,3180,46,1,10.0,5
3181,3181,22,1,70.0,7
3182,3182,58,4,160.0,18
3183,3183,31,1,70.0,9
3184,3184,13,2,100.0,16
3185,3185,58,5,200.0,11
3186,3186,31,1,70.0,4
3187,3187,22,4,280.0,4
3188,3188,36,5,350.0,5
3189,3189,32,1,70.0,7
3190,3190,36,2,140.0,13
3191,3191,8,1,65.0,20
3192,3192,5,3,120.0,3
3193,3193,8,5,325.0,15
3194,3194,8,2,130.0,18
3195,3195,5,4,160.0,15
3196,3196,17,2,170.0,4
3197,3197,18,5,400.0,19
3198,3198,21,5,400.0,10
3199,3199,39,1,75.0,8
3200,3200,36,3,210.0,10
3201,3201,58,5,200.0,16
3202,3202,58,5,200.0,12
3203,3203,22,3,210.0,12
3204,3204,39,5,375.0,12
3205,3205,59,5,225.0,16
3206,3206,58,3,120.0,10
3207,3207,11,3,210.0,10
3208,3208,62,4,120.0,4
3209,3209,59,4,180.0,18
3210,3210,4,2,160.0,4
3211,3211,39,1,75.0,17
3212,3212,27,3,300.0,14
3213,3213,64,3,105.0,20
3214,3214,65,1,35.0,7
3215,3215,62,1,30.0,2
3216,3216,46,1,10.0,2
3217,3217,46,5,50.0,19
3218,3218,5,5,200.0,8
3219,3219,13,2,100.0,12
3220,3220,26,3,255.0,13
3221,3221,11,3,210.0,4
3222,3222,31,3,210.0,19
3223,3223,61,1,35.0,5
3224,3224,32,1,70.0,10
3225,3225,21,2,160.0,1
3226,3226,36,2,140.0,2
3227,3227,39,4,300.0,5
3228,3228,14,3,210.0,5
3229,3229,14,2,140.0,14
3230,3230,17,5,425.0,1
3231,3231,20,5,375.0,14
3232,3232,27,3,300.0,17
3233,3233,7,1,60.0,15
3234,3234,46,5,50.0,19
3235,3235,32,1,70.0,13
3236,3236,22,1,70.0,9
3237,3237,8,4,260.0,18
3238,3238,61,3,105.0,5
3239,3239,27,3,300.0,20
3240,3240,13,4,200.0,9
3241,3241,64,4,140.0,1
3242,3242,8,5,325.0,17
3243,3243,31,1,70.0,5
3244,3244,19,3,210.0,6
3245,3245,13,2,100.0,18
3246,3246,19,3,210.0,18
3247,3247,11,5,350.0,1
3248,3248,26,4,340.0,11
3249,3249,18,5,400.0,4
3250,3250,8,5,325.0,18
3251,3251,62,4,120.0,6
3252,3252,13,5,250.0,19
3253,3253,31,4,280.0,1
3254,3254,8,4,260.0,4
3255,3255,13,3,150.0,13
3256,3256,4,3,240.0,2
3257,3257,39,1,75.0,7
3258,3258,14,1,70.0,7
3259,3259,64,2,70.0,12
3260,3260,13,1,50.0,13
3261,3261,61,2,70.0,4
3262,3262,36,3,210.0,17
3263,3263,8,1,65.0,3
3264,3264,20,4,300.0,9
3265,3265,59,5,225.0,17
3266,3266,17,4,340.0,10
3267,3267,31,4,280.0,13
3268,3268,32,5,350.0,4
3269,3269,19,3,210.0,7
3270,3270,32,2,140.0,12
3271,3271,17,2,170.0,11
3272,3272,32,2,140.0,20
3273,3273,61,5,175.0,6
3274,3274,17,4,340.0,5
3275,3275,7,4,240.0,17
3276,3276,57,1,10.0,15
3277,3277,65,2,70.0,2
3278,3278,5,5,200.0,2
3279,3279,22,4,280.0,2
3280,3280,4,3,240.0,10
3281,3281,21,4,320.0,6
3282,3282,65,1,35.0,13
3283,3283,11,2,140.0,5
3284,3284,39,5,375.0,7
3285,3285,17,3,255.0,11
3286,3286,39,2,150.0,14
3287,3287,17,4,340.0,8
3288,3288,36,2,140.0,11
3289,3289,64,5,175.0,16
3290,3290,27,4,400.0,8
3291,3291,57,2,20.0,5
3292,3292,39,2,150.0,10
3293,3293,7,1,60.0,1
3294,3294,26,5,425.0,1
3295,3295,62,4,120.0,4
3296,3296,39,3,225.0,12
3297,3297,61,4,140.0,19
3298,3298,46,3,30.0,3
3299,3299,57,3,30.0,15
3300,3300,13,1,50.0,11
3301,3301,26,5,425.0,4
3302,3302,32,3,210.0,16
3303,3303,36,3,210.0,13
3304,3304,19,5,350.0,11
3305,3305,13,1,50.0,14
3306,3306,32,3,210.0,1
3307,3307,57,3,30.0,17
3308,3308,32,2,140.0,6
3309,3309,13,3,150.0,4
3310,3310,46,3,30.0,12
3311,3311,19,1,70.0,12
3312,3312,17,4,340.0,4
3313,3313,13,2,100.0,18
3314,3314,11,5,350.0,2
3315,3315,39,1,75.0,9
3316,3316,22,3,210.0,6
3317,3317,59,5,225.0,3
3318,3318,65,2,70.0,5
3319,3319,4,5,400.0,18
3320,3320,11,2,140.0,2
3321,3321,62,4,120.0,2
3322,3322,13,5,250.0,19
3323,3323,11,2,140.0,17
3324,3324,11,1,70.0,19
3325,3325,17,2,170.0,2
3326,3326,65,4,140.0,19
3327,3327,22,4,280.0,13
3328,3328,62,3,90.0,13
3329,3329,26,2,170.0,8
3330,3330,17,1,85.0,18
3331,3331,7,2,120.0,17
3332,3332,17,3,255.0,4
3333,3333,62,2,60.0,17
3334,3334,11,2,140.0,11
3335,3335,14,1,70.0,14
3336,3336,65,3,105.0,3
3337,3337,64,4,140.0,5
3338,3338,64,3,105.0,1
3339,3339,19,5,350.0,19
3340,3340,11,2,140.0,5
3341,3341,62,5,150.0,7
3342,3342,14,4,280.0,17
3343,3343,59,3,135.0,6
3344,3344,20,3,225.0,16
3345,3345,14,1,70.0,19
3346,3346,27,4,400.0,5
3347,3347,65,3,105.0,18
3348,3348,17,2,170.0,12
3349,3349,26,5,425.0,1
3350,3350,32,1,70.0,12
3351,3351,59,5,225.0,12
3352,3352,21,1,80.0,3
3353,3353,7,2,120.0,6
3354,3354,7,1,60.0,3
3355,3355,26,3,255.0,8
3356,3356,61,1,35.0,11
3357,3357,39,1,75.0,4
3358,3358,17,4,340.0,18
3359,3359,19,4,280.0,17
3360,3360,21,5,400.0,1
3361,3361,14,1,70.0,16
3362,3362,14,5,350.0,19
3363,3363,27,4,400.0,5
3364,3364,20,3,225.0,11
3365,3365,13,3,150.0,4
3366,3366,22,4,280.0,13
3367,3367,36,4,280.0,19
3368,3368,46,4,40.0,8
3369,3369,20,5,375.0,5
3370,3370,59,2,90.0,2
3371,3371,46,4,40.0,6
3372,3372,61,3,105.0,20
3373,3373,64,4,140.0,7
3374,3374,11,4,280.0,10
3375,3375,59,3,135.0,9
3376,3376,64,3,105.0,15
3377,3377,57,3,30.0,19
3378,3378,19,3,210.0,4
3379,3379,62,4,120.0,17
3380,3380,17,3,255.0,7
3381,3381,11,4,280.0,11
3382,3382,61,4,140.0,2
3383,3383,58,4,160.0,16
3384,3384,8,4,260.0,2
3385,3385,18,4,320.0,15
3386,3386,32,2,140.0,8
3387,3387,17,2,170.0,7
3388,3388,21,3,240.0,11
3389,3389,57,3,30.0,9
3390,3390,20,1,75.0,20
3391,3391,58,3,120.0,10
3392,3392,8,2,130.0,6
3393,3393,20,1,75.0,11
3394,3394,22,2,140.0,7
3395,3395,27,2,200.0,6
3396,3396,65,3,105.0,20
3397,3397,8,1,65.0,8
3398,3398,58,2,80.0,17
3399,3399,39,4,300.0,20
3400,3400,65,1,35.0,12
3401,3401,19,1,70.0,19
3402,3402,7,2,120.0,10
3403,3403,7,2,120.0,17
3404,3404,64,3,105.0,12
3405,3405,27,2,200.0,4
3406,3406,19,1,70.0,20
3407,3407,18,2,160.0,7
3408,3408,57,1,10.0,10
3409,3409,46,3,30.0,14
3410,3410,22,3,210.0,10
3411,3411,36,1,70.0,17
3412,3412,11,1,70.0,1
3413,3413,20,3,225.0,14
3414,3414,61,5,175.0,12
3415,3415,65,3,105.0,20
3416,3416,17,3,255.0,7
3417,3417,65,2,70.0,18
3418,3418,65,1,35.0,20
3419,3419,62,2,60.0,8
3420,3420,62,3,90.0,12
3421,3421,32,2,140.0,20
3422,3422,18,4,320.0,9
3423,3423,14,5,350.0,14
3424,3424,26,1,85.0,9
3425,3425,32,2,140.0,1
3426,3426,13,3,150.0,11
3427,3427,31,3,210.0,6
3428,3428,58,3,120.0,18
3429,3429,57,5,50.0,14
3430,3430,27,4,400.0,15
3431,3431,20,2,150.0,18
3432,3432,31,3,210.0,14
3433,3433,4,3,240.0,7
3434,3434,13,5,250.0,20
3435,3435,14,4,280.0,11
3436,3436,31,4,280.0,9
3437,3437,14,3,210.0,14
3438,3438,62,1,30.0,5
3439,3439,39,1,75.0,18
3440,3440,46,5,50.0,17
3441,3441,19,1,70.0,15
3442,3442,36,5,350.0,8
3443,3443,21,1,80.0,10
3444,3444,31,5,350.0,15
3445,3445,58,5,200.0,3
3446,3446,18,2,160.0,5
3447,3447,58,5,200.0,3
3448,3448,4,3,240.0,15
3449,3449,32,1,70.0,14
3450,3450,21,2,160.0,18
3451,3451,11,4,280.0,5
3452,3452,32,1,70.0,10
3453,3453,65,2,70.0,8
3454,3454,61,2,70.0,5
3455,3455,39,4,300.0,20
3456,3456,26,3,255.0,14
3457,3457,32,5,350.0,15
3458,3458,27,2,200.0,10
3459,3459,27,2,200.0,14
3460,3460,31,2,140.0,16
3461,3461,39,3,225.0,18
3462,3462,8,5,325.0,15
3463,3463,32,1,70.0,20
3464,3464,64,2,70.0,7
3465,3465,27,3,300.0,1
3466,3466,4,5,400.0,14
3467,3467,5,5,200.0,4
3468,3468,36,2,140.0,3
3469,3469,27,5,500.0,19
3470,3470,18,4,320.0,1
3471,3471,31,5,350.0,13
3472,3472,59,3,135.0,15
3473,3473,13,1,50.0,17
3474,3474,58,5,200.0,8
3475,3475,13,3,150.0,6
3476,3476,8,1,65.0,12
3477,3477,8,4,260.0,16
3478,3478,62,3,90.0,5
3479,3479,59,5,225.0,6
3480,3480,58,5,200.0,12
3481,3481,14,2,140.0,1
3482,3482,11,5,350.0,18
3483,3483,18,2,160.0,13
3484,3484,4,3,240.0,8
3485,3485,11,4,280.0,12
3486,3486,26,5,425.0,13
3487,3487,19,4,280.0,14
3488,3488,7,1,60.0,5
3489,3489,59,1,45.0,8
3490,3490,21,1,80.0,9
3491,3491,27,2,200.0,10
3492,3492,46,3,30.0,20
3493,3493,39,2,150.0,14
3494,3494,8,2,130.0,18
3495,3495,62,1,30.0,20
3496,3496,31,5,350.0,15
3497,3497,4,4,320.0,16
3498,3498,5,1,40.0,9
3499,3499,36,1,70.0,12
3500,3500,22,1,70.0,10
3501,3501,59,3,135.0,16
3502,3502,27,3,300.0,4
3503,3503,61,4,140.0,11
3504,3504,62,4,120.0,14
3505,3505,27,4,400.0,4
3506,3506,58,5,200.0,2
3507,3507,14,1,70.0,9
3508,3508,46,2,20.0,5
3509,3509,4,3,240.0,20
3510,3510,8,3,195.0,11
3511,3511,31,1,70.0,19
3512,3512,21,5,400.0,16
3513,3513,64,3,105.0,18
3514,3514,27,2,200.0,12
3515,3515,62,3,90.0,8
3516,3516,57,1,10.0,14
3517,3517,57,1,10.0,3
3518,3518,31,1,70.0,2
3519,3519,11,4,280.0,5
3520,3520,36,4,280.0,13
3521,3521,13,1,50.0,14
3522,3522,27,1,100.0,10
3523,3523,4,4,320.0,10
3524,3524,14,3,210.0,3
3525,3525,19,2,140.0,8
3526,3526,36,1,70.0,9
3527,3527,4,2,160.0,16
3528,3528,64,5,175.0,9
3529,3529,59,4,180.0,12
3530,3530,22,2,140.0,4
3531,3531,58,2,80.0,20
3532,3532,32,5,350.0,16
3533,3533,31,5,350.0,6
3534,3534,65,1,35.0,14
3535,3535,7,4,240.0,7
3536,3536,11,1,70.0,7
3537,3537,39,4,300.0,2
3538,3538,36,3,210.0,5
3539,3539,8,4,260.0,17
3540,3540,11,1,70.0,7
3541,3541,57,5,50.0,7
3542,3542,5,5,200.0,5
3543,3543,61,2,70.0,2
3544,3544,4,1,80.0,3
3545,3545,46,4,40.0,15
3546,3546,57,5,50.0,14
3547,3547,32,2,140.0,6
3548,3548,46,4,40.0,18
3549,3549,62,3,90.0,12
3550,3550,58,5,200.0,15
3551,3551,17,1,85.0,5
3552,3552,46,1,10.0,3
3553,3553,17,5,425.0,5
3554,3554,64,2,70.0,20
3555,3555,59,1,45.0,1
3556,3556,5,1,40.0,7
3557,3557,26,5,425.0,14
3558,3558,26,5,425.0,11
3559,3559,17,5,425.0,5
3560,3560,14,3,210.0,17
3561,3561,19,2,140.0,18
3562,3562,13,3,150.0,6
3563,3563,39,5,375.0,5
3564,3564,19,5,350.0,1
3565,3565,14,3,210.0,12
3566,3566,22,5,350.0,12
3567,3567,8,3,195.0,17
3568,3568,21,2,160.0,20
3569,3569,13,5,250.0,18
3570,3570,58,5,200.0,2
3571,3571,36,3,210.0,20
3572,3572,5,4,160.0,12
3573,3573,5,1,40.0,7
3574,3574,39,5,375.0,9
3575,3575,14,1,70.0,3
3576,3576,20,2,150.0,9
3577,3577,5,5,200.0,15
3578,3578,7,3,180.0,17
3579,3579,11,2,140.0,11
3580,3580,36,2,140.0,16
3581,3581,22,4,280.0,2
3582,3582,39,3,225.0,16
3583,3583,39,2,150.0,17
3584,3584,18,3,240.0,20
3585,3585,17,4,340.0,16
3586,3586,13,5,250.0,19
3587,3587,20,3,225.0,14
3588,3588,57,5,50.0,11
3589,3589,58,1,40.0,12
3590,3590,7,4,240.0,16
3591,3591,32,4,280.0,3
3592,3592,31,3,210.0,15
3593,3593,11,4,280.0,4
3594,3594,21,1,80.0,19
3595,3595,65,2,70.0,9
3596,3596,17,2,170.0,14
3597,3597,61,3,105.0,7
3598,3598,13,1,50.0,17
3599,3599,14,1,70.0,15
3600,3600,61,4,140.0,11
3601,3601,8,3,195.0,10
3602,3602,31,5,350.0,19
3603,3603,8,3,195.0,10
3604,3604,32,2,140.0,13
3605,3605,27,2,200.0,20
3606,3606,11,2,140.0,19
3607,3607,26,3,255.0,15
3608,3608,26,1,85.0,2
3609,3609,14,1,70.0,16
3610,3610,36,4,280.0,4
3611,3611,14,2,140.0,11
3612,3612,59,5,225.0,14
3613,3613,26,1,85.0,7
3614,3614,39,1,75.0,9
3615,3615,65,5,175.0,4
3616,3616,18,5,400.0,2
